#Frame	RMSD_00002
24893	4.8312
24894	4.9498
24895	5.0337
24896	4.9493
24897	4.8835
24898	4.8544
24899	4.8543
24900	4.8521
24901	4.8978
24902	4.8833
24903	4.8338
24904	4.907
24905	4.8786
24906	4.7833
24907	4.8288
24908	4.8225
24909	4.8893
24910	4.7873
24911	4.7906
24912	4.8896
24913	4.8235
24914	4.7753
24915	4.8417
24916	4.9058
24917	4.861
24918	4.896
24919	4.7367
24920	4.8934
24921	4.8024
24922	4.8761
24923	4.8341
24924	4.7873
24925	4.815
24926	4.7903
24927	4.7693
24928	4.7555
24929	4.8406
24930	4.8312
24931	4.8068
24932	4.8671
24933	4.8814
24934	4.8851
24935	4.8615
24936	4.8907
24937	4.8912
24938	4.8642
24939	4.8687
24940	4.7767
24941	4.9909
24942	5.0189
24943	4.9623
24944	4.909
24945	4.7986
24946	4.8774
24947	4.8887
24948	4.832
24949	4.9138
24950	4.9318
24951	4.9168
24952	4.8702
24953	4.8841
24954	4.8599
24955	4.9513
24956	4.8863
24957	4.8329
24958	4.8165
24959	4.872
24960	4.8524
24961	4.8512
24962	4.9105
24963	4.9231
24964	4.9392
24965	4.8329
24966	4.8587
24967	4.9057
24968	4.9266
24969	4.9307
24970	4.9185
24971	4.934
24972	4.9044
24973	4.8887
24974	4.8857
24975	4.8429
24976	4.7348
24977	4.831
24978	4.9294
24979	4.9684
24980	4.9557
24981	4.8764
24982	4.9228
24983	4.9376
24984	4.9686
24985	5.0335
24986	4.971
24987	4.8527
24988	4.9123
24989	4.9312
24990	4.8718
24991	4.8538
24992	4.8471
24993	4.9215
24994	4.8585
24995	4.7812
24996	4.7251
24997	4.8885
24998	4.774
24999	4.7607
25000	4.9137
25001	4.8623
25002	4.8744
25003	4.9122
25004	4.9131
25005	4.8949
25006	4.8015
25007	4.8529
25008	4.8503
25009	4.7861
25010	4.8444
25011	4.8506
25012	4.7958
25013	4.8482
25014	4.7975
25015	4.8819
25016	4.8839
25017	4.8557
25018	4.8813
25019	4.8446
25020	4.8548
25021	4.8345
25022	4.785
25023	4.7635
25024	4.7496
25025	4.8052
25026	4.8165
25027	4.8818
25028	4.8858
25029	4.7912
25030	4.8634
25031	4.9324
25032	4.7781
25033	4.8286
25034	4.7917
25035	4.7585
25036	4.7473
25037	4.8473
25038	4.8398
25039	4.9321
25040	4.9344
25041	4.8783
25042	4.791
25043	4.896
25044	4.8538
25045	4.8973
25046	4.8177
25047	4.7407
25048	4.8
25049	4.8236
25050	4.6805
25051	4.8394
25052	4.8031
25053	4.8347
25054	4.8637
25055	4.8445
25056	4.8154
25057	4.7263
25058	4.8025
25059	4.7807
25060	4.712
25061	4.7601
25062	4.8018
25063	4.7901
25064	4.9304
25065	4.8171
25066	4.8102
25067	4.8656
25068	4.8038
25069	4.7883
25070	4.8365
25071	4.7818
25072	4.8169
25073	4.7984
25074	4.9197
25075	4.9204
25076	4.8775
25077	4.9068
25078	4.8632
25079	4.914
25080	4.8185
25081	4.9493
25082	4.8552
25083	4.7713
25084	4.7329
25085	4.7754
25086	4.8018
25087	4.9018
25088	4.8449
25089	4.8457
25090	4.7544
25091	4.8781
25092	4.8412
25093	4.8898
25094	4.8408
25095	4.8579
25096	4.8508
25097	4.755
25098	4.7847
25099	4.7906
25100	4.6977
25101	4.7308
25102	4.7964
25103	4.7771
25104	4.918
25105	4.7066
25106	4.7587
25107	4.8141
25108	4.8761
25109	4.9043
25110	4.8342
25111	4.7734
25112	4.8644
25113	4.8579
25114	4.8964
25115	4.8183
25116	4.8311
25117	4.8093
25118	4.8661
25119	4.8793
25120	4.851
25121	4.8347
25122	4.7711
25123	4.8384
25124	4.8424
25125	4.8917
25126	4.8021
25127	4.8019
25128	4.9494
25129	4.8276
25130	4.891
25131	4.9125
25132	4.9262
25133	4.8981
25134	4.9231
25135	4.8266
25136	4.9071
25137	4.8561
25138	4.8691
25139	4.8495
25140	4.8107
25141	4.9027
25142	4.9408
25143	4.8115
25144	4.8523
25145	4.8001
25146	4.8185
25147	4.7776
25148	4.7772
25149	4.7864
25150	4.8449
25151	4.8684
25152	4.7938
25153	4.9081
25154	4.8129
25155	4.7116
25156	4.7462
25157	4.8071
25158	4.7773
25159	4.7422
25160	4.7341
25161	4.7401
25162	4.7414
25163	4.8432
25164	4.8085
25165	4.7106
25166	4.757
25167	4.8288
25168	4.7845
25169	4.8604
25170	4.877
25171	4.804
25172	4.8034
25173	4.8762
25174	4.9048
25175	4.7502
25176	4.8603
25177	4.7849
25178	4.8726
25179	4.8694
25180	4.8089
25181	4.841
25182	4.8391
25183	4.8283
25184	4.909
25185	4.8415
25186	4.8496
25187	4.8898
25188	4.8334
25189	4.78
25190	4.812
25191	4.8013
25192	4.8749
25193	4.8411
25194	4.9124
25195	4.9165
25196	4.8751
25197	4.9595
25198	4.8396
25199	4.8291
25200	4.8429
25201	4.8813
25202	4.8597
25203	4.8707
25204	4.8554
25205	4.9473
25206	4.9048
25207	4.9125
25208	4.8963
25209	4.8793
25210	4.8967
25211	4.8634
25212	4.8604
25213	4.8708
25214	4.8684
25215	4.8835
25216	4.7886
25217	4.7701
25218	4.894
25219	4.8982
25220	4.9578
25221	4.9266
25222	4.9377
25223	4.8432
25224	4.896
25225	4.9002
25226	4.855
25227	4.8675
25228	4.9867
25229	4.9754
25230	4.9421
25231	4.9683
25232	4.9163
25233	4.9394
25234	4.8489
25235	4.8512
25236	4.9628
25237	4.938
25238	4.928
25239	4.9395
25240	4.9323
25241	5.0275
25242	5.0614
25243	5.0329
25244	5.1374
25245	5.0125
25246	4.9111
25247	4.9304
25248	4.9669
25249	4.9508
25250	4.7881
25251	4.92
25252	4.8608
25253	4.9331
25254	4.9141
25255	5.0166
25256	5.0017
25257	4.8442
25258	4.8481
25259	4.9676
25260	4.9766
25261	4.8575
25262	4.9249
25263	4.8952
25264	4.8835
25265	4.9602
25266	4.8895
25267	4.7626
25268	4.8448
25269	4.8787
25270	4.9
25271	4.8897
25272	4.9473
25273	4.8222
25274	4.9135
25275	4.9299
25276	4.9246
25277	5.0223
25278	5.0166
25279	4.9885
25280	5.0288
25281	4.8587
25282	4.8837
25283	4.8465
25284	4.8629
25285	4.8564
25286	4.8144
25287	4.7287
25288	4.7691
25289	4.8719
25290	4.9143
25291	4.8796
25292	4.836
25293	4.8273
25294	4.834
25295	4.7688
25296	4.7589
25297	4.822
25298	4.7822
25299	4.7482
25300	4.7595
25301	4.8311
25302	4.819
25303	4.7958
25304	4.8155
25305	4.866
25306	4.8867
25307	4.8803
25308	4.9169
25309	4.8771
25310	4.9164
25311	4.9152
25312	4.916
25313	4.8429
25314	4.9355
25315	4.805
25316	4.8016
25317	4.8386
25318	4.8577
25319	4.8642
25320	4.8868
25321	4.805
25322	4.8457
25323	4.8715
25324	4.8636
25325	4.8438
25326	4.8268
25327	4.8872
25328	4.8203
25329	4.7554
25330	4.7903
25331	4.8018
25332	4.708
25333	4.7826
25334	4.8245
25335	4.7586
25336	4.7698
25337	4.7717
25338	4.7708
25339	4.7206
25340	4.7584
25341	4.826
25342	4.7902
25343	4.8888
25344	4.8553
25345	4.782
25346	4.8793
25347	4.8271
25348	4.8741
25349	4.8451
25350	4.9012
25351	4.703
25352	4.8212
25353	4.8423
25354	4.7975
25355	4.7615
25356	4.7435
25357	4.8622
25358	4.9129
25359	4.9061
25360	4.8872
25361	4.8702
25362	4.7943
25363	4.7559
25364	4.821
25365	4.8673
25366	4.8062
25367	4.8454
25368	4.7678
25369	4.6655
25370	4.6737
25371	4.6732
25372	4.688
25373	4.7126
25374	4.7919
25375	4.683
25376	4.7578
25377	4.7584
25378	4.7403
25379	4.7836
25380	4.6926
25381	4.7056
25382	4.7631
25383	4.7729
25384	4.7534
25385	4.7207
25386	4.7381
25387	4.7256
25388	4.7684
25389	4.7477
25390	4.785
25391	4.7225
25392	4.733
25393	4.8627
25394	4.8306
25395	4.6798
25396	4.6851
25397	4.716
25398	4.6901
25399	4.7261
25400	4.7513
25401	4.7825
25402	4.7931
25403	4.7582
25404	4.8422
25405	4.7493
25406	4.7452
25407	4.8133
25408	4.7233
25409	4.7254
25410	4.7907
25411	4.7561
25412	4.806
25413	4.7106
25414	4.7209
25415	4.7756
25416	4.7328
25417	4.6804
25418	4.6429
25419	4.6905
25420	4.7618
25421	4.8111
25422	4.7891
25423	4.8017
25424	4.8801
25425	4.9245
25426	4.8856
25427	4.8885
25428	4.8841
25429	4.9341
25430	4.8801
25431	4.9407
25432	4.9216
25433	4.8354
25434	4.8084
25435	4.8275
25436	4.7993
25437	4.7245
25438	4.7615
25439	4.775
25440	4.7576
25441	4.7661
25442	4.725
25443	4.792
25444	4.7742
25445	4.8094
25446	4.8622
25447	4.7535
25448	4.827
25449	4.7997
25450	4.7635
25451	4.8457
25452	4.8126
25453	4.7949
25454	4.8764
25455	4.8474
25456	4.8519
25457	4.8088
25458	4.7428
25459	4.7062
25460	4.7185
25461	4.7516
25462	4.7167
25463	4.7714
25464	4.6805
25465	4.7252
25466	4.7435
25467	4.6747
25468	4.7598
25469	4.7702
25470	4.6442
25471	4.6586
25472	4.6863
25473	4.7764
25474	4.7223
25475	4.6808
25476	4.6415
25477	4.7129
25478	4.8078
25479	4.8025
25480	4.8713
25481	4.8418
25482	4.7966
25483	4.877
25484	4.9433
25485	4.8215
25486	4.8158
25487	4.7977
25488	4.8458
25489	4.844
25490	4.8828
25491	4.8461
25492	4.7346
25493	4.7081
25494	4.7075
25495	4.8162
25496	4.7596
25497	4.7039
25498	4.7836
25499	4.7798
25500	4.7947
25501	4.7572
25502	4.8832
25503	4.7969
25504	4.802
25505	4.8049
25506	4.7069
25507	4.7828
25508	4.8274
25509	4.7616
25510	4.8941
25511	4.8732
25512	4.8255
25513	4.8039
25514	4.7637
25515	4.7738
25516	4.8553
25517	4.8133
25518	4.7984
25519	4.8132
25520	4.8362
25521	4.852
25522	4.9224
25523	4.8154
25524	4.8475
25525	4.8881
25526	4.919
25527	4.9501
25528	4.9026
25529	4.8171
25530	4.9141
25531	4.8633
25532	4.8212
25533	4.9149
25534	4.9159
25535	4.9114
25536	4.8949
25537	4.8348
25538	4.8337
25539	4.8714
25540	4.9171
25541	4.8213
25542	4.8518
25543	4.8044
25544	4.818
25545	4.7871
25546	4.8156
25547	4.8039
25548	4.8051
25549	4.8641
25550	4.915
25551	4.8943
25552	4.8461
25553	4.8811
25554	4.9606
25555	4.9111
25556	4.808
25557	4.9366
25558	4.9434
25559	4.8432
25560	4.853
25561	4.8673
25562	4.8772
25563	4.8261
25564	4.7658
25565	4.7852
25566	4.8478
25567	4.8092
25568	4.7809
25569	4.8657
25570	4.871
25571	4.8782
25572	4.8425
25573	4.7496
25574	4.8858
25575	4.8777
25576	4.8214
25577	4.7778
25578	4.7748
25579	4.7902
25580	4.8373
25581	4.8392
25582	4.804
25583	4.8622
25584	4.8257
25585	4.9481
25586	4.7696
25587	4.791
25588	4.8009
25589	4.9202
25590	4.9642
25591	4.7685
25592	4.7275
25593	4.8166
25594	4.8258
25595	4.7875
25596	4.7292
25597	4.8034
25598	4.7814
25599	4.8556
25600	4.7956
25601	4.7811
25602	4.8852
25603	4.8836
25604	4.8664
25605	4.8276
25606	4.9322
25607	4.8069
25608	4.8551
25609	4.9094
25610	4.842
25611	4.9002
25612	4.8548
25613	4.7822
25614	4.8434
25615	4.796
25616	4.8801
25617	4.8908
25618	4.9017
25619	4.8503
25620	4.8792
25621	4.8122
25622	4.913
25623	4.7784
25624	4.8918
25625	4.8723
25626	4.861
25627	4.8972
25628	4.9356
25629	4.7963
25630	4.8595
25631	4.8716
25632	4.8873
25633	4.9126
25634	4.9275
25635	4.8805
25636	4.9202
25637	4.8988
25638	4.884
25639	4.8654
25640	4.8959
25641	4.8449
25642	4.7973
25643	4.8376
25644	4.8139
25645	4.8091
25646	4.8708
25647	4.8497
25648	4.8423
25649	4.7973
25650	4.818
25651	4.8313
25652	4.7883
25653	4.8065
25654	4.7578
25655	4.8661
25656	4.8972
25657	4.9066
25658	4.83
25659	4.853
25660	4.8925
25661	4.915
25662	4.9922
25663	4.8764
25664	4.9559
25665	4.8948
25666	4.812
25667	4.8068
25668	4.8265
25669	4.8238
25670	4.9139
25671	4.8771
25672	4.9047
25673	4.7976
25674	4.8234
25675	4.8465
25676	4.8509
25677	4.8341
25678	4.8527
25679	4.8593
25680	4.8408
25681	4.8448
25682	4.8334
25683	4.902
25684	4.7614
25685	4.8519
25686	4.8979
25687	4.8831
25688	4.8176
25689	4.959
25690	4.8203
25691	4.8547
25692	4.8695
25693	4.7881
25694	4.8028
25695	4.8354
25696	4.8272
25697	4.8197
25698	4.857
25699	4.8501
25700	4.8143
25701	4.7743
25702	4.8211
25703	4.8133
25704	4.8576
25705	4.8342
25706	4.8486
25707	4.8397
25708	4.8741
25709	4.9289
25710	4.9251
25711	4.8827
25712	4.8222
25713	4.8547
25714	4.8955
25715	4.9543
25716	4.9827
25717	5.0063
25718	4.9451
25719	4.8684
25720	4.9134
25721	4.7718
25722	4.813
25723	4.8459
25724	4.8557
25725	4.8248
25726	4.8506
25727	4.8079
25728	4.8042
25729	4.8529
25730	4.876
25731	4.759
25732	4.7932
25733	4.7957
25734	4.8264
25735	4.8702
25736	4.7995
25737	4.8245
25738	4.8387
25739	4.8006
25740	4.7627
25741	4.7818
25742	4.7181
25743	4.7291
25744	4.7896
25745	4.7962
25746	4.7878
25747	4.7867
25748	4.8907
25749	4.8706
25750	4.8001
25751	4.8502
25752	4.8426
25753	4.8425
25754	4.8335
25755	4.8366
25756	4.8365
25757	4.8094
25758	4.7476
25759	4.8471
25760	4.7978
25761	4.833
25762	4.8735
25763	4.8168
25764	4.8646
25765	4.8169
25766	4.7965
25767	4.8811
25768	4.8871
25769	4.815
25770	4.7987
25771	4.8021
25772	4.8157
25773	4.7572
25774	4.7939
25775	4.8617
25776	4.9156
25777	4.7807
25778	4.7847
25779	4.8696
25780	4.9075
25781	4.825
25782	4.761
25783	4.8085
25784	4.8124
25785	4.8802
25786	4.8344
25787	4.833
25788	4.827
25789	4.8944
25790	4.7151
25791	4.7785
25792	4.6843
25793	4.6988
25794	4.7064
25795	4.6931
25796	4.7852
25797	4.7428
25798	4.8516
25799	4.8051
25800	4.8414
25801	4.8826
25802	4.8463
25803	4.7943
25804	4.8325
25805	4.9605
25806	4.8949
25807	4.9492
25808	4.8894
25809	4.848
25810	4.8444
25811	4.7975
25812	4.7963
25813	4.7855
25814	4.866
25815	4.8327
25816	4.8207
25817	4.8032
25818	4.854
25819	4.7544
25820	4.8065
25821	4.7773
25822	4.7528
25823	4.7686
25824	4.7613
25825	4.87
25826	4.8499
25827	4.8324
25828	4.7351
25829	4.7921
25830	4.745
25831	4.7873
25832	4.722
25833	4.8296
25834	4.7918
25835	4.8613
25836	4.7459
25837	4.814
25838	4.8318
25839	4.8311
25840	4.7308
25841	4.7875
25842	4.8284
25843	4.8995
25844	4.8555
25845	4.8407
25846	4.842
25847	4.907
25848	4.9645
25849	4.7028
25850	4.8692
25851	4.9127
25852	4.992
25853	4.9399
25854	4.8696
25855	4.8564
25856	4.8951
25857	4.9326
25858	4.9134
25859	4.8517
25860	4.9543
25861	4.886
25862	4.8991
25863	4.9265
25864	4.8797
25865	4.8511
25866	4.8635
25867	4.8937
25868	4.871
25869	4.9611
25870	4.864
25871	4.9518
25872	5.0446
25873	5.0906
25874	4.955
25875	5.0178
25876	5.0942
25877	5.1535
25878	4.976
25879	4.9469
25880	4.9168
25881	5.0507
25882	4.9262
25883	4.9025
25884	4.9373
25885	5.0499
25886	5.0992
25887	4.9525
25888	4.9452
25889	4.939
25890	4.7835
25891	4.7196
25892	4.8113
25893	4.7355
25894	4.8388
25895	4.9027
25896	4.8683
25897	4.8738
25898	4.846
25899	4.8256
25900	4.8225
25901	4.8244
25902	4.8663
25903	4.9361
25904	4.85
25905	4.8333
25906	4.8476
25907	4.8228
25908	4.8149
25909	4.8735
25910	4.8916
25911	4.7974
25912	4.9655
25913	4.9213
25914	4.815
25915	4.8492
25916	4.9935
25917	4.9456
25918	4.9411
25919	4.9008
25920	4.8465
25921	4.9256
25922	4.947
25923	4.9803
25924	4.8623
25925	4.9576
25926	4.9508
25927	4.9041
25928	4.8648
25929	4.8777
25930	4.9217
25931	4.882
25932	4.8107
25933	4.924
25934	4.851
25935	4.9365
25936	4.9287
25937	5.0059
25938	4.9949
25939	5.023
25940	5.0281
25941	5.0295
25942	4.9802
25943	4.8063
25944	4.8016
25945	4.7829
25946	4.7562
25947	4.8541
25948	4.81
25949	4.7942
25950	4.9254
25951	4.7728
25952	4.8483
25953	4.8271
25954	4.9123
25955	4.9233
25956	4.9168
25957	4.8362
25958	4.8551
25959	4.889
25960	4.8706
25961	4.8063
25962	4.8035
25963	4.7894
25964	4.898
25965	4.8153
25966	4.7401
25967	4.9129
25968	4.8078
25969	4.8642
25970	4.8286
25971	4.788
25972	4.8376
25973	4.8043
25974	4.786
25975	4.9052
25976	4.8168
25977	4.8977
25978	4.8969
25979	4.7989
25980	4.8576
25981	4.9225
25982	4.8233
25983	4.8546
25984	4.7694
25985	4.8123
25986	4.8555
25987	4.9145
25988	4.9356
25989	4.8937
25990	4.8612
25991	4.8974
25992	4.8429
25993	4.7812
25994	4.7794
25995	4.7788
25996	4.8299
25997	4.8741
25998	4.8226
25999	4.8053
26000	4.8243
26001	4.8667
26002	4.9325
26003	4.9198
26004	4.8191
26005	4.8658
26006	4.8233
26007	4.8898
26008	4.8096
26009	4.9056
26010	4.8583
26011	4.8786
26012	4.909
26013	4.8653
26014	4.8918
26015	4.9646
26016	4.9807
26017	4.9795
26018	4.9638
26019	4.8662
26020	4.8947
26021	4.946
26022	4.942
26023	4.8306
26024	4.8914
26025	4.8394
26026	4.8752
26027	4.9594
26028	5.098
26029	4.9621
26030	4.8488
26031	4.9366
26032	4.8787
26033	4.8626
26034	5.0155
26035	4.9923
26036	4.9104
26037	4.8907
26038	4.8542
26039	4.9079
26040	4.8565
26041	4.8588
26042	4.8517
26043	4.9208
26044	4.8293
26045	4.7941
26046	4.814
26047	4.8564
26048	4.8482
26049	4.8171
26050	4.9068
26051	5.0542
26052	5.0115
26053	5.0209
26054	4.931
26055	4.9529
26056	4.8709
26057	4.8397
26058	4.8526
26059	4.8597
26060	4.9169
26061	4.8943
26062	4.9525
26063	4.9815
26064	4.9227
26065	4.9034
26066	4.9873
26067	4.9184
26068	4.9164
26069	4.9377
26070	5.0228
26071	4.9737
26072	4.9192
26073	4.8186
26074	4.8675
26075	4.826
26076	4.8968
26077	4.8684
26078	4.86
26079	4.8398
26080	4.8617
26081	4.8305
26082	4.9369
26083	4.8134
26084	4.7792
26085	4.7359
26086	4.8088
26087	4.7902
26088	4.7217
26089	4.7789
26090	4.6956
26091	4.7542
26092	4.8959
26093	4.7868
26094	4.8469
26095	4.7731
26096	4.8334
26097	4.8532
26098	4.9797
26099	4.9344
26100	4.93
26101	4.9231
26102	4.9432
26103	4.9293
26104	4.9169
26105	5.034
26106	4.9887
26107	4.9235
26108	4.944
26109	4.9642
26110	4.9107
26111	4.9184
26112	4.971
26113	4.9678
26114	4.9315
26115	4.9974
26116	4.9776
26117	4.988
26118	4.9236
26119	5.027
26120	4.9505
26121	4.9796
26122	4.9692
26123	4.9549
26124	4.8192
26125	4.7466
26126	4.7976
26127	4.7932
26128	4.8309
26129	4.8432
26130	4.8642
26131	4.9559
26132	4.9276
26133	4.9034
26134	4.8551
26135	4.8014
26136	4.8542
26137	4.7628
26138	4.7555
26139	4.7714
26140	4.8373
26141	4.8884
26142	4.8745
26143	4.8601
26144	4.8643
26145	4.7182
26146	4.8351
26147	4.7781
26148	4.8479
26149	4.7559
26150	4.8254
26151	4.7809
26152	4.8198
26153	4.8378
26154	4.8774
26155	4.8175
26156	4.842
26157	4.8378
26158	4.7762
26159	4.7684
26160	4.7901
26161	4.887
26162	4.7611
26163	4.8205
26164	4.8486
26165	4.8828
26166	4.9162
26167	4.8616
26168	4.7906
26169	4.9459
26170	4.9783
26171	4.9762
26172	4.9411
26173	4.9909
26174	4.9763
26175	5.0215
26176	4.8711
26177	4.9042
26178	4.8786
26179	4.9191
26180	4.9293
26181	4.9084
26182	4.9588
26183	4.8651
26184	4.9357
26185	4.8965
26186	4.9981
26187	4.9385
26188	4.9162
26189	4.8015
26190	4.8851
26191	4.8339
26192	4.8428
26193	4.8816
26194	4.9577
26195	4.9845
26196	4.886
26197	4.952
26198	4.908
26199	4.8449
26200	4.9139
26201	4.9252
26202	4.8489
26203	4.9093
26204	4.9115
26205	4.877
26206	4.8734
26207	4.9211
26208	4.8701
26209	4.9081
26210	4.9305
26211	4.895
26212	4.9428
26213	4.8664
26214	4.9522
26215	4.9399
26216	4.827
26217	4.7263
26218	4.8053
26219	4.7779
26220	4.7479
26221	4.8557
26222	4.756
26223	4.8488
26224	4.8187
26225	4.735
26226	4.7522
26227	4.8071
26228	4.8155
26229	4.7754
26230	4.8115
26231	4.8487
26232	4.8657
26233	4.8974
26234	4.8164
26235	4.8822
26236	4.9321
26237	4.9026
26238	4.9287
26239	4.8389
26240	4.8238
26241	4.8595
26242	4.8354
26243	4.8695
26244	4.8831
26245	4.8321
26246	4.8972
26247	4.9216
26248	4.8511
26249	4.8464
26250	4.8411
26251	4.8395
26252	4.7665
26253	4.789
26254	4.7697
26255	4.8292
26256	4.8496
26257	4.778
26258	4.8288
26259	4.7554
26260	4.8258
26261	4.892
26262	4.79
26263	4.8374
26264	4.8812
26265	4.8787
26266	4.8102
26267	4.8477
26268	4.737
26269	4.8123
26270	4.8432
26271	4.7976
26272	4.9163
26273	4.6927
26274	4.7588
26275	4.787
26276	4.9169
26277	4.8521
26278	4.8578
26279	4.9298
26280	4.8548
26281	4.9668
26282	5.0171
26283	4.9251
26284	4.9585
26285	4.9785
26286	4.9366
26287	4.8357
26288	4.9213
26289	4.9042
26290	4.841
26291	4.749
26292	4.8629
26293	4.8278
26294	4.9328
26295	4.8058
26296	4.8481
26297	4.8466
26298	4.8539
26299	4.8881
26300	4.8699
26301	4.8881
26302	4.881
26303	4.8892
26304	4.7972
26305	4.8791
26306	4.7918
26307	4.9342
26308	4.9338
26309	4.956
26310	4.9628
26311	4.9218
26312	4.8204
26313	4.8416
26314	4.8126
26315	4.8051
26316	4.8282
26317	4.8719
26318	4.9265
26319	4.9377
26320	4.9845
26321	5.0214
26322	4.976
26323	4.9892
26324	4.8419
26325	4.8149
26326	4.8155
26327	4.8665
26328	4.89
26329	4.9242
26330	4.8919
26331	4.7844
26332	4.8777
26333	4.8709
26334	4.7248
26335	4.7949
26336	4.6683
26337	4.8243
26338	4.7758
26339	4.7938
26340	4.6532
26341	4.7368
26342	4.691
26343	4.8368
26344	4.8257
26345	4.8009
26346	4.7866
26347	4.828
26348	4.776
26349	4.7653
26350	4.8052
26351	4.7683
26352	4.7331
26353	4.659
26354	4.747
26355	4.7762
26356	4.7845
26357	4.7814
26358	4.7658
26359	4.8181
26360	4.8344
26361	4.7891
26362	4.7923
26363	4.7484
26364	4.7658
26365	4.7402
26366	4.7249
26367	4.6623
26368	4.7363
26369	4.795
26370	4.852
26371	4.8682
26372	4.8668
26373	4.7944
26374	4.7854
26375	4.9201
26376	4.9446
26377	4.918
26378	4.8522
26379	4.9099
26380	4.9204
26381	4.8923
26382	4.9065
26383	4.9459
26384	4.9432
26385	4.9722
26386	4.9229
26387	4.9539
26388	4.8859
26389	4.93
26390	4.896
26391	4.807
26392	4.8517
26393	4.8546
26394	4.8911
26395	4.85
26396	4.9057
26397	4.925
26398	4.9434
26399	4.9087
26400	4.8653
26401	4.8537
26402	4.8531
26403	4.8761
26404	4.7901
26405	4.7426
26406	4.8351
26407	4.8414
26408	4.8427
26409	4.786
26410	4.8119
26411	4.803
26412	4.8067
26413	4.7528
26414	4.7261
26415	4.7935
26416	4.8402
26417	4.7339
26418	4.7385
26419	4.8248
26420	4.7996
26421	4.7317
26422	4.7612
26423	4.8495
26424	4.7476
26425	4.8082
26426	4.8804
26427	4.7825
26428	4.7883
26429	4.76
26430	4.7667
26431	4.8003
26432	4.7992
26433	4.7818
26434	4.7687
26435	4.8535
26436	4.8949
26437	4.8612
26438	4.893
26439	4.9049
26440	4.8178
26441	4.8087
26442	4.7641
26443	4.7541
26444	4.7692
26445	4.9241
26446	4.8236
26447	4.7634
26448	4.7828
26449	4.8044
26450	4.8663
26451	4.8936
26452	4.8588
26453	4.7981
26454	4.9142
26455	4.8277
26456	4.8131
26457	4.8665
26458	4.8746
26459	4.785
26460	4.8171
26461	4.8091
26462	4.7673
26463	4.8169
26464	4.8518
26465	4.7434
26466	4.7336
26467	4.7338
26468	4.7691
26469	4.8064
26470	4.6856
26471	4.8097
26472	4.6753
26473	4.766
26474	4.8805
26475	4.8154
26476	4.7448
26477	4.822
26478	4.7611
26479	4.6634
26480	4.6802
26481	4.6556
26482	4.6637
26483	4.6818
26484	4.6773
26485	4.6469
26486	4.6577
26487	4.709
26488	4.7025
26489	4.6959
26490	4.7124
26491	4.7323
26492	4.6946
26493	4.7381
26494	4.632
26495	4.6805
26496	4.5787
26497	4.6304
26498	4.6822
26499	4.7153
26500	4.7868
26501	4.869
26502	4.723
26503	4.6369
26504	4.7326
26505	4.7121
26506	4.6688
26507	4.7087
26508	4.7365
26509	4.6212
26510	4.6508
26511	4.673
26512	4.7331
26513	4.7432
26514	4.722
26515	4.7497
26516	4.7425
26517	4.8322
26518	4.8957
26519	4.8954
26520	4.8374
26521	4.8536
26522	4.8748
26523	4.7605
26524	4.8477
26525	4.8172
26526	4.8641
26527	4.8304
26528	4.8328
26529	4.8081
26530	4.8321
26531	4.8528
26532	4.9376
26533	4.949
26534	4.9406
26535	4.8743
26536	4.9886
26537	4.9067
26538	4.8703
26539	4.8598
26540	4.8982
26541	4.8914
26542	4.8064
26543	4.7805
26544	4.8711
26545	4.7776
26546	4.8445
26547	4.9141
26548	4.8423
26549	4.8991
26550	4.8796
26551	4.874
26552	4.7732
26553	4.8546
26554	4.8872
26555	4.8477
26556	4.8891
26557	4.7976
26558	4.8486
26559	4.7786
26560	4.8558
26561	4.7599
26562	4.8205
26563	4.766
26564	4.8008
26565	4.8362
26566	4.8687
26567	4.7765
26568	4.7767
26569	4.7135
26570	4.8178
26571	4.6955
26572	4.7158
26573	4.7665
26574	4.7119
26575	4.758
26576	4.7841
26577	4.8614
26578	4.8512
26579	4.9578
26580	4.8276
26581	4.7609
26582	4.9338
26583	4.868
26584	4.8385
26585	4.8452
26586	4.8548
26587	4.9252
26588	4.9241
26589	4.8385
26590	4.8557
26591	4.919
26592	4.9212
26593	4.974
26594	4.9631
26595	4.9045
26596	4.8833
26597	4.8399
26598	4.8894
26599	4.8267
26600	4.7502
26601	4.8346
26602	4.8972
26603	4.8798
26604	4.9006
26605	4.8088
26606	4.6757
26607	4.71
26608	4.7881
26609	4.7563
26610	4.6699
26611	4.7246
26612	4.672
26613	4.7213
26614	4.7715
26615	4.8549
26616	4.882
26617	4.7749
26618	4.7787
26619	4.8951
26620	4.8721
26621	4.9013
26622	4.9033
26623	4.888
26624	4.978
26625	4.8621
26626	4.7982
26627	4.7406
26628	4.7529
26629	4.8629
26630	4.7826
26631	4.7954
26632	4.908
26633	4.9359
26634	4.9404
26635	4.9536
26636	4.936
26637	4.922
26638	4.8697
26639	4.7635
26640	4.8063
26641	4.8115
26642	4.767
26643	4.7155
26644	4.6597
26645	4.7025
26646	4.6326
26647	4.7464
26648	4.7398
26649	4.7676
26650	4.7004
26651	4.8101
26652	4.7596
26653	4.7621
26654	4.7565
26655	4.7178
26656	4.7954
26657	4.8239
26658	4.8608
26659	4.7497
26660	4.8531
26661	4.7179
26662	4.8434
26663	4.7747
26664	4.79
26665	4.6954
