#Cluster WAVELET_00003[points] WAVELET_00003[minatm] WAVELET_00003[maxatm] WAVELET_00003[minfrm] WAVELET_00003[maxfrm] WAVELET_00003[avgval]
     661                   568                  3045                  3101                 43642                 43717                 1.010
     662                   568                  1750                  1780                 45043                 45123                 1.010
     663                   567                  2687                  2730                 16427                 16503                 1.010
     664                   565                  3038                  3080                 31827                 31898                 1.010
     665                   565                  2279                  2331                 39015                 39087                 1.010
     666                   563                  2361                  2398                 26021                 26111                 1.010
     667                   561                  3573                  3608                 30505                 30587                 1.010
     668                   561                  2372                  2410                 36072                 36160                 1.010
     669                   561                  4255                  4295                 46975                 47063                 1.010
     670                   560                  3049                  3105                 44110                 44190                 1.010
     671                   559                  2723                  2765                 24262                 24349                 1.010
     672                   559                  4307                  4346                 43824                 43898                 1.010
     673                   559                  3046                  3105                 44035                 44109                 1.010
     674                   558                  2749                  2765                 21230                 21322               153.741
     675                   557                  4255                  4293                 32698                 32794                 1.010
     676                   555                  4122                  4145                 39544                 39631                 1.010
     677                   554                  3193                  3220                 21544                 21587                64.640
     678                   554                  3458                  3496                 43919                 44014                 1.010
     679                   553                  2371                  2397                 24910                 25001                 1.010
     680                   552                  2361                  2397                 37500                 37588                 1.010
     681                   552                  3046                  3101                 42888                 42967                 1.010
     682                   546                  1715                  1725                 36832                 36921                 1.010
     683                   545                  3045                  3082                 37324                 37397                 1.010
     684                   543                  2496                  2520                 17154                 17245                 1.010
     685                   541                  4123                  4156                 27531                 27613                 1.010
     686                   538                  2827                  2866                 17003                 17064               182.830
     687                   538                  4255                  4280                 38640                 38731                 1.010
     688                   537                  4047                  4052                 16251                 16344                 1.010
     689                   537                  1962                  2005                 25005                 25079                 1.010
     690                   536                  4307                  4346                 41563                 41627                 1.010
     691                   535                  4181                  4247                 23376                 23437                 1.010
     692                   534                  4306                  4346                 44210                 44279                 1.010
     693                   533                  3234                  3240                  8225                  8317               182.830
     694                   532                  2721                  2781                 37773                 37826                 1.010
     695                   531                  1963                  2005                 24723                 24800                 1.010
     696                   530                  1400                  1431                 16220                 16293                 1.010
     697                   527                  2919                  2969                 15123                 15178               129.280
     698                   527                  1170                  1208                 23025                 23103                 1.010
     699                   527                  1898                  1928                 49858                 49929                 1.010
     700                   525                  3038                  3091                 33104                 33160                 1.010
     701                   525                  3535                  3586                 48471                 48528                 1.010
     702                   522                  2359                  2410                 32958                 33033                 1.010
     703                   522                   841                   866                 33421                 33508                 1.010
     704                   521                  2514                  2520                  7623                  7711                 1.010
     705                   521                  1963                  2019                 16600                 16676                 1.010
     706                   520                  2514                  2520                  8325                  8413                 1.010
     707                   520                  3584                  3612                 25048                 25126                 1.010
     708                   520                  1519                  1558                 44317                 44407                 1.010
     709                   519                  2344                  2417                 16777                 16830                 1.010
     710                   518                  2041                  2082                 15508                 15580                 1.010
     711                   516                  3046                  3082                 33920                 33995                 1.010
     712                   516                  2693                  2701                 36215                 36299                 1.010
     713                   515                  2205                  2233                 28618                 28697                 1.010
     714                   514                  2514                  2520                  7320                  7407                 1.010
     715                   514                  3582                  3608                 25471                 25538                 1.010
     716                   514                  1974                  2007                 39504                 39583                 1.010
     717                   513                  3229                  3240                 14875                 14955                64.640
     718                   511                  4255                  4280                 46820                 46904                 1.010
     719                   510                  2359                  2383                 26124                 26205                 1.010
     720                   509                  2369                  2383                 19149                 19231               153.741
     721                   509                  2673                  2710                 26464                 26540                 1.010
     722                   508                  2285                  2320                 35945                 36031                 1.010
     723                   508                  3232                  3240                 37844                 37930                 1.010
     724                   503                   841                   866                 49442                 49519                 1.010
     725                   502                  3458                  3494                 43204                 43283                 1.010
     726                   502                  1519                  1558                 43511                 43596                 1.010
     727                   501                   226                   250                 22271                 22350                 1.010
     728                   500                  2514                  2520                 17297                 17382                 1.010
     729                   500                  3045                  3091                 30136                 30202                 1.010
     730                   500                  4064                  4091                 44037                 44115                 1.010
     731                   498                  1280                  1300                 19048                 19130                 1.010
     732                   497                  1538                  1543                 43696                 43782                 1.010
     733                   497                  4255                  4280                 47064                 47146                 1.010
     734                   496                  4255                  4280                 38154                 38237                 1.010
     735                   492                  1963                  2007                 35479                 35556                 1.010
     736                   492                  4047                  4090                 41570                 41652                 1.010
     737                   491                  2455                  2466                 21107                 21181               153.741
     738                   491                  1898                  1925                 44054                 44134                 1.010
     739                   489                  3381                  3429                 31136                 31210                 1.010
     740                   487                   228                   250                 15644                 15723                 1.010
     741                   486                  2514                  2520                  4963                  5047                 1.010
     742                   485                  2890                  2918                 16318                 16394               153.741
     743                   485                  3045                  3082                 28176                 28232                 1.010
     744                   485                  2195                  2233                 42074                 42154                 1.010
     745                   484                  2432                  2482                 16430                 16486                 1.010
     746                   484                  2182                  2214                 29766                 29836                 1.010
     747                   483                  2670                  2729                 32147                 32217                 1.010
     748                   480                  2372                  2410                 35795                 35867                 1.010
     749                   480                  3380                  3408                 39736                 39807                 1.010
     750                   479                  2041                  2082                 17951                 18015                 1.010
     751                   479                  3582                  3608                 31205                 31281                 1.010
     752                   479                  4306                  4346                 40204                 40263                 1.010
     753                   476                  2494                  2519                 28179                 28260                 1.010
     754                   475                  3582                  3608                 31395                 31469                 1.010
     755                   473                  3582                  3608                 31072                 31146                 1.010
     756                   472                  3357                  3363                 16756                 16838               182.830
     757                   471                  2718                  2769                 30539                 30602                 1.010
     758                   470                  3214                  3240                 17131                 17198                 1.010
     759                   469                  4102                  4123                 15067                 15140                 1.010
     760                   468                  2186                  2194                 19320                 19400                 1.010
     761                   468                  2359                  2398                 27163                 27241                 1.010
     762                   468                  4123                  4145                 39958                 40036                 1.010
     763                   465                   228                   250                 22135                 22212                 1.010
     764                   464                  3535                  3586                 40212                 40269                 1.010
     765                   463                  1337                  1367                 22170                 22245                 1.010
     766                   463                  2685                  2701                 28136                 28214                 1.010
     767                   463                  2688                  2701                 39008                 39082                 1.010
     768                   461                  4123                  4156                 47871                 47948                 1.010
     769                   460                  3582                  3608                 34401                 34461                 1.010
     770                   459                  2374                  2397                 34651                 34729                 1.010
     771                   459                  3458                  3477                 35436                 35512                 1.010
     772                   459                  4330                  4379                 48467                 48541                 1.010
     773                   458                  3171                  3190                  8408                  8486                 1.010
     774                   458                  2514                  2520                 14476                 14555                 1.010
     775                   458                  1267                  1316                 18070                 18138                 1.010
     776                   458                  1959                  2019                 21500                 21571                 1.010
     777                   457                  2361                  2398                 27895                 27974                 1.010
     778                   457                  2136                  2170                 29302                 29372                 1.010
     779                   456                  1360                  1370                 16795                 16874                76.870
     780                   456                  2486                  2520                 25845                 25921                 1.010
     781                   456                  2284                  2320                 36389                 36458                 1.010
     782                   454                  3154                  3187                     1                    61               182.830
     783                   452                  4255                  4280                 32246                 32322                 1.010
     784                   451                  3153                  3206                 14847                 14903                 1.010
     785                   451                  2359                  2398                 39394                 39464                 1.010
     786                   451                  3555                  3586                 40127                 40191                 1.010
     787                   451                  2206                  2247                 44358                 44424                 1.010
     788                   451                  3457                  3494                 47737                 47812                 1.010
     789                   450                  1280                  1309                 23446                 23522                 1.010
     790                   450                  3055                  3091                 30458                 30534                 1.010
     791                   449                  3194                  3208                 21381                 21453                91.415
     792                   448                  2295                  2331                 25011                 25085                 1.010
     793                   447                  1267                  1308                 19722                 19792                 1.010
     794                   447                  4255                  4280                 33814                 33889                 1.010
     795                   446                   296                   322                 22136                 22207                 1.010
     796                   446                   841                   866                 27733                 27809                 1.010
     797                   446                  3381                  3427                 31063                 31135                 1.010
     798                   446                  2490                  2539                 34694                 34765                 1.010
     799                   444                   663                   671                 16849                 16926                76.870
     800                   443                  3573                  3608                 38479                 38548                 1.010
     801                   442                  3583                  3631                 21711                 21763                 1.010
     802                   441                  3458                  3494                 45609                 45684                 1.010
     803                   440                  4123                  4145                 27450                 27525                 1.010
     804                   439                  3353                  3413                 16781                 16825                 1.010
     805                   439                  4066                  4076                 37839                 37915                 1.010
     806                   439                  1976                  2009                 38390                 38462                 1.010
     807                   437                  2514                  2520                  6553                  6629                 1.010
     808                   437                  4045                  4052                 22350                 22425                 1.010
     809                   436                  3045                  3091                 24661                 24724                 1.010
     810                   436                  3380                  3429                 38097                 38155                 1.010
     811                   434                  1962                  2001                 25466                 25535                 1.010
     812                   434                  3535                  3564                 47029                 47096                 1.010
     813                   433                  2284                  2339                 26846                 26911                 1.010
     814                   433                  3470                  3477                 35352                 35427                 1.010
     815                   431                  2103                  2139                 16507                 16577                 1.010
     816                   431                  2371                  2383                 27583                 27657                 1.010
     817                   430                  2486                  2522                 24914                 24987                 1.010
     818                   429                   296                   324                 22273                 22345                 1.010
     819                   428                  1400                  1439                 18554                 18611                 1.010
     820                   428                  3284                  3295                 48584                 48658                 1.010
     821                   427                  4045                  4071                 21780                 21852                 1.010
     822                   427                  2442                  2474                 28353                 28424                 1.010
     823                   427                  3573                  3608                 38892                 38944                 1.010
     824                   426                  3582                  3612                 19238                 19298                 1.010
     825                   426                  4045                  4052                 22276                 22349                 1.010
     826                   426                  4051                  4076                 23729                 23800                 1.010
     827                   426                  3047                  3092                 45828                 45894                 1.010
     828                   425                  2455                  2466                 21474                 21526                76.870
     829                   424                  2285                  2331                 26660                 26725                 1.010
     830                   423                  2494                  2519                 28046                 28120                 1.010
     831                   422                  3206                  3240                  8549                  8603                 1.010
     832                   421                  1338                  1367                 21079                 21148                 1.010
     833                   420                  1982                  2001                 21468                 21533                75.152
     834                   418                  2514                  2520                 14599                 14669                 1.010
     835                   418                  1182                  1208                 17829                 17898                 1.010
     836                   417                  4255                  4295                 45398                 45467                 1.010
     837                   416                  1963                  2018                 18201                 18272                 1.010
     838                   415                  2372                  2398                 35736                 35801                 1.010
     839                   414                  4043                  4071                 17924                 17996                 1.010
     840                   414                  3582                  3608                 38965                 39028                 1.010
     841                   413                  3809                  3825                 18978                 19045                 1.010
     842                   413                  1754                  1776                 30561                 30625                 1.010
     843                   413                  3582                  3608                 43142                 43197                 1.010
     844                   413                  2195                  2233                 47200                 47266                 1.010
     845                   412                  3020                  3040                 16387                 16456               182.830
     846                   412                  3536                  3561                 43129                 43193                 1.010
     847                   411                  3573                  3608                 34642                 34694                 1.010
     848                   410                   228                   250                 22404                 22476                 1.010
     849                   409                  1179                  1206                 21498                 21570                 1.010
     850                   409                  2440                  2490                 33492                 33539                 1.010
     851                   409                  3070                  3078                 42347                 42418                 1.010
     852                   408                  4306                  4346                 47140                 47190                 1.010
     853                   407                  2361                  2383                 15017                 15086               153.741
     854                   407                  3046                  3091                 32927                 32986                 1.010
     855                   405                  2514                  2520                 14670                 14741                 1.010
     856                   405                  2672                  2729                 25789                 25852                 1.010
     857                   405                  2722                  2767                 30680                 30740                 1.010
     858                   404                  1959                  2018                 23033                 23096                 1.010
     859                   403                  2514                  2520                 10242                 10313                 1.010
     860                   402                  1280                  1309                 39135                 39205                 1.010
     861                   401                  3582                  3608                 25963                 26015                 1.010
     862                   401                  2494                  2519                 28417                 28488                 1.010
     863                   401                  2693                  2701                 31900                 31967                 1.010
     864                   400                  2671                  2701                 36300                 36366                 1.010
     865                   398                  3211                  3250                 12501                 12562                 1.010
     866                   397                  2514                  2520                  5876                  5945                 1.010
     867                   397                  3105                  3115                 21378                 21449                91.415
     868                   397                  4045                  4071                 22150                 22219                 1.010
     869                   397                  2206                  2233                 30983                 31052                 1.010
     870                   396                  4255                  4280                 35234                 35301                 1.010
     871                   395                  2122                  2159                 38865                 38919                 1.010
     872                   394                  1538                  1543                 40587                 40655                 1.010
     873                   393                  3190                  3240                  8508                  8553                 1.010
     874                   393                  2124                  2170                 34834                 34896                 1.010
     875                   393                  3470                  3477                 42704                 42773                 1.010
     876                   392                  4341                  4346                 16875                 16943                76.870
     877                   392                  1962                  2005                 27771                 27831                 1.010
     878                   392                  1756                  1780                 42016                 42079                 1.010
     879                   390                  2120                  2128                 16223                 16290                 1.010
     880                   390                  1338                  1367                 21894                 21963                 1.010
     881                   389                   841                   866                 27119                 27188                 1.010
     882                   388                  2896                  2918                 17222                 17276                38.435
     883                   386                  3458                  3494                 35806                 35873                 1.010
     884                   384                  3083                  3133                 15122                 15163               129.280
     885                   384                  3458                  3477                 30005                 30072                 1.010
     886                   382                  3573                  3608                 31282                 31343                 1.010
     887                   382                  2285                  2339                 33545                 33607                 1.010
     888                   382                  3380                  3409                 37953                 38006                 1.010
     889                   382                  4399                  4416                 43846                 43912                 1.010
     890                   381                  2295                  2339                 25782                 25846                 1.010
     891                   381                  3582                  3608                 31149                 31210                 1.010
     892                   381                  1898                  1925                 48464                 48529                 1.010
     893                   380                  4217                  4237                 16356                 16422               153.741
     894                   380                  1982                  2001                 21534                 21595                64.704
     895                   380                  2672                  2701                 26151                 26206                 1.010
     896                   379                  3225                  3253                 14761                 14828                 1.010
     897                   379                  1963                  2001                 35555                 35620                 1.010
     898                   379                  3470                  3477                 37407                 37473                 1.010
     899                   376                  2518                  2540                 19965                 20029                 1.010
     900                   376                   296                   322                 22554                 22616                 1.010
     901                   376                  2120                  2170                 25404                 25459                 1.010
     902                   376                  3472                  3496                 44015                 44079                 1.010
     903                   375                  3348                  3365                 17255                 17279                 1.010
     904                   373                  1182                  1215                 14917                 14969                 1.010
     905                   373                  3813                  3825                 16267                 16336                 1.010
     906                   373                  3380                  3406                 40576                 40637                 1.010
     907                   372                  2205                  2233                 28897                 28960                 1.010
     908                   372                  4255                  4280                 41552                 41617                 1.010
     909                   371                  2282                  2320                 26600                 26659                 1.010
     910                   370                  2672                  2701                 30544                 30596                 1.010
     911                   370                  2372                  2409                 35676                 35735                 1.010
     912                   369                  3972                  4001                 17661                 17722                 1.010
     913                   368                  3154                  3202                  1613                  1678                 1.010
     914                   368                  1239                  1270                 12651                 12711                 1.010
     915                   368                  2514                  2520                 17048                 17113                 1.010
     916                   366                  2944                  3007                 14822                 14828                 1.010
     917                   366                  3536                  3561                 49859                 49921                 1.010
     918                   365                  3386                  3427                 23890                 23955                 1.010
     919                   364                  4392                  4416                 22642                 22706                 1.010
     920                   363                   232                   250                 23039                 23104                 1.010
     921                   363                  2299                  2339                 29760                 29821                 1.010
     922                   363                  4066                  4076                 37916                 37981                 1.010
     923                   363                  4123                  4145                 48107                 48171                 1.010
     924                   362                  2184                  2194                 23548                 23613                 1.010
     925                   362                  1538                  1558                 49886                 49949                 1.010
     926                   361                  1247                  1280                 18146                 18202                 1.010
     927                   361                   841                   866                 27634                 27696                 1.010
     928                   360                  4047                  4090                 36645                 36703                 1.010
     929                   359                  3048                  3064                 28567                 28634                 1.010
     930                   359                  2494                  2519                 29014                 29077                 1.010
     931                   357                  4114                  4156                 21236                 21295                 1.010
     932                   356                  3028                  3082                 17622                 17672                 1.010
     933                   356                  2298                  2331                 25085                 25144                 1.010
     934                   355                  2296                  2320                 24203                 24262                 1.010
     935                   355                  4123                  4145                 44899                 44959                 1.010
     936                   354                  4274                  4280                 24083                 24145                 1.010
     937                   354                  4123                  4145                 27181                 27244                 1.010
     938                   354                  4255                  4280                 34573                 34635                 1.010
     939                   354                  3525                  3564                 36998                 37052                 1.010
     940                   354                  1284                  1316                 39238                 39298                 1.010
     941                   354                  3470                  3494                 39451                 39514                 1.010
     942                   354                  3470                  3496                 47818                 47877                 1.010
     943                   353                  3580                  3612                 21661                 21710                 1.010
     944                   353                  2196                  2245                 46387                 46441                 1.010
     945                   352                  4291                  4316                 42507                 42567                 1.010
     946                   352                  3045                  3086                 42816                 42875                 1.010
     947                   351                  2721                  2755                 32826                 32887                 1.010
     948                   350                  1962                  2001                 33821                 33881                 1.010
     949                   350                  3536                  3583                 37325                 37387                 1.010
     950                   350                  2136                  2170                 39375                 39437                 1.010
     951                   350                  1898                  1925                 49699                 49758                 1.010
     952                   349                  4183                  4237                 18118                 18160                 1.010
     953                   349                  3070                  3078                 41782                 41844                 1.010
     954                   348                  1963                  2001                 21034                 21097                 1.010
     955                   348                  2080                  2104                 23402                 23461                 1.010
     956                   347                  2514                  2520                  6091                  6153                 1.010
     957                   347                  4070                  4091                 42775                 42833                 1.010
     958                   347                  2196                  2233                 46332                 46392                 1.010
     959                   346                  2206                  2245                 43931                 43992                 1.010
     960                   345                  1538                  1543                 42936                 42996                 1.010
     961                   344                  3083                  3141                 17227                 17232                 1.010
     962                   344                  3383                  3409                 38553                 38604                 1.010
     963                   343                  2455                  2462                 17585                 17644                 1.010
     964                   343                  4255                  4280                 30558                 30618                 1.010
     965                   343                  3458                  3477                 34919                 34979                 1.010
     966                   342                  3171                  3214                 13181                 13237                 1.010
     967                   342                  2514                  2520                 19158                 19218               153.741
     968                   342                  2136                  2170                 26231                 26288                 1.010
     969                   341                  3350                  3363                  9134                  9189                 1.010
     970                   341                  2205                  2233                 29981                 30042                 1.010
     971                   341                  4255                  4280                 30880                 30939                 1.010
     972                   341                  1898                  1925                 48532                 48592                 1.010
     973                   340                  4112                  4145                 30245                 30304                 1.010
     974                   339                  2494                  2520                 21867                 21928                 1.010
     975                   339                  1523                  1543                 31303                 31362                 1.010
     976                   339                  3061                  3078                 42227                 42287                 1.010
     977                   339                  1898                  1923                 48925                 48986                 1.010
     978                   338                  1754                  1776                 26838                 26893                 1.010
     979                   338                  1963                  2005                 27665                 27720                 1.010
     980                   338                  4123                  4145                 34531                 34590                 1.010
