#Frame      Mode1    Mode2
    5328    5.457    1.869
    5329    5.331    2.384
    5330    5.276    2.259
    5331    5.191    1.539
    5332    5.539    2.373
    5333    5.767    1.996
    5334    5.776    2.660
    5335    6.291    2.417
    5336    6.204    1.579
    5337    6.279    2.120
    5338    5.665    2.265
    5339    5.324    2.529
    5340    5.587    1.967
    5341    6.270    2.980
    5342    5.310    2.875
    5343    5.838    3.352
    5344    6.265    3.251
    5345    5.812    2.903
    5346    5.615    2.031
    5347    5.323    2.777
    5348    6.220    1.978
    5349    5.998    2.338
    5350    6.107    3.236
    5351    6.778    2.201
    5352    5.654    2.043
    5353    6.468    2.273
    5354    6.211    3.307
    5355    5.993    2.489
    5356    6.225    2.989
    5357    6.249    2.771
    5358    6.160    3.177
    5359    5.887    3.404
    5360    5.953    2.887
    5361    7.199    3.276
    5362    5.972    3.102
    5363    6.273    3.399
    5364    6.190    2.800
    5365    6.106    2.283
    5366    7.020    3.420
    5367    6.212    3.499
    5368    5.983    3.322
    5369    5.833    2.515
    5370    6.034    3.123
    5371    6.187    2.375
    5372    6.104    1.899
    5373    6.486    3.723
    5374    6.272    3.305
    5375    6.250    4.046
    5376    6.154    3.352
    5377    6.253    3.640
    5378    7.285    2.662
    5379    6.361    1.651
    5380    6.669    2.705
    5381    6.518    2.389
    5382    5.892    2.173
    5383    6.966    3.367
    5384    6.269    3.985
    5385    6.536    4.189
    5386    6.630    4.446
    5387    5.568    2.822
    5388    5.779    3.018
    5389    6.076    3.294
    5390    5.965    2.162
    5391    5.966    2.096
    5392    5.297    1.964
    5393    5.621    2.278
    5394    5.428    1.608
    5395    6.418    1.786
    5396    5.926    1.737
    5397    5.437    1.682
    5398    5.360    1.948
    5399    6.283    2.123
    5400    5.757    2.318
    5401    5.515    3.640
    5402    5.791    3.327
    5403    6.010    3.044
    5404    5.925    2.400
    5405    6.249    2.465
    5406    6.119    1.489
    5407    5.890    2.127
    5408    5.895    2.215
    5409    5.332    1.751
    5410    5.492    0.997
    5411    5.473    1.867
    5412    5.577    1.654
    5413    5.816    2.923
    5414    5.378    2.565
    5415    5.229    2.720
    5416    6.130    1.382
    5417    5.648    1.535
    5418    5.877    2.969
    5419    5.213    2.842
    5420    6.392    2.212
    5421    6.034    1.903
    5422    5.497    1.941
    5423    5.628    1.763
    5424    5.870    2.239
    5425    5.766    2.581
    5426    5.758    2.740
    5427    5.456    2.552
    5428    6.372    2.675
    5429    5.387    3.438
    5430    6.084    2.754
    5431    5.936    2.407
    5432    5.986    3.364
    5433    5.838    3.063
    5434    6.225    4.125
    5435    5.821    3.096
    5436    5.082    3.808
    5437    5.472    3.084
    5438    5.572    2.534
    5439    5.653    3.296
    5440    5.956    2.486
    5441    5.861    1.815
    5442    5.781    2.229
    5443    5.751    3.382
    5444    6.187    2.625
    5445    6.157    2.675
    5446    5.625    3.205
    5447    6.021    3.322
    5448    6.298    2.934
    5449    5.800    3.111
    5450    5.173    2.556
    5451    5.548    2.678
    5452    5.743    2.934
    5453    6.070    1.664
    5454    5.502    2.231
    5455    5.301    1.605
    5456    5.507    2.622
    5457    5.704    2.396
    5458    5.788    1.766
    5459    5.005    2.683
    5460    5.846    2.259
    5461    6.139    2.900
    5462    6.131    1.827
    5463    5.953    2.089
    5464    5.298    2.734
    5465    5.399    2.506
    5466    5.603    1.946
    5467    5.563    1.917
    5468    4.753    1.153
    5469    5.151    2.758
    5470    6.076    2.355
    5471    5.844    2.549
    5472    4.896    2.660
    5473    5.536    3.123
    5474    5.595    2.614
    5475    4.886    2.309
    5476    5.472    2.847
    5477    6.085    2.658
    5478    5.946    2.532
    5479    5.637    2.031
    5480    6.026    2.156
    5481    4.977    1.898
    5482    5.520    2.299
    5483    5.556    2.532
    5484    5.419    1.766
    5485    4.825    2.249
    5486    5.647    2.531
    5487    4.696    0.970
    5488    4.234    2.615
    5489    5.396    2.315
    5490    5.846    2.667
    5491    5.364    2.898
    5492    5.372    2.364
    5493    4.916    2.716
    5494    6.487    2.784
    5495    5.157    3.255
    5496    3.890    1.947
    5497    5.487    4.012
    5498    5.662    3.355
    5499    5.731    4.085
    5500    5.384    3.537
    5501    6.310    3.711
    5502    5.007    2.328
    5503    4.914    3.772
    5504    5.274    4.143
    5505    5.628    4.679
    5506    5.124    3.901
    5507    5.466    3.818
    5508    5.380    2.620
    5509    5.114    2.601
    5510    5.641    3.514
    5511    4.366    4.087
    5512    5.591    3.448
    5513    5.444    2.532
    5514    5.155    2.023
    5515    5.062    1.507
    5516    4.946    0.329
    5517    4.693    0.423
    5518    4.788    0.806
    5519    4.638    1.280
    5520    5.826    1.180
    5521    5.589    2.586
    5522    4.808    0.786
    5523    4.313   -0.101
    5524    5.008    1.169
    5525    5.019    0.496
    5526    4.842    0.816
    5527    4.680    0.513
    5528    4.797    0.905
    5529    5.279    0.518
    5530    4.366    0.361
    5531    4.445    0.308
    5532    4.535    0.523
    5533    4.751    0.561
    5534    4.982    1.044
    5535    4.691    0.162
    5536    4.978    0.121
    5537    5.033    0.302
    5538    5.708    1.872
    5539    4.640    0.195
    5540    4.956    1.210
    5541    5.408    0.752
    5542    5.526    2.130
    5543    6.654    3.814
    5544    6.277    3.581
    5545    5.647    1.805
    5546    5.746    1.085
    5547    4.818    0.524
    5548    5.198    1.329
    5549    4.910    1.265
    5550    4.877    0.894
    5551    4.703    1.227
    5552    5.547    0.901
    5553    4.580    1.151
    5554    5.170    0.162
    5555    4.458   -0.280
    5556    6.287    3.003
    5557    5.725    1.459
    5558    6.976    2.460
    5559    5.693    1.603
    5560    6.397    2.961
    5561    6.189    2.959
    5562    5.049    1.734
    5563    5.182    0.669
    5564    5.159    1.080
    5565    5.459    0.794
    5566    5.712    0.992
    5567    5.549    0.947
    5568    5.111    0.337
    5569    4.899    0.386
    5570    5.236    2.137
    5571    5.609    1.429
    5572    5.142    2.177
    5573    4.349    1.140
    5574    5.209    1.445
    5575    6.356    0.666
    5576    7.163    0.349
    5577    6.191    0.441
    5578    5.375   -1.058
    5579    5.387    0.298
    5580    4.819   -1.142
    5581    5.620    1.274
    5582    5.270   -0.115
    5583    4.710   -0.496
    5584    4.719    0.222
    5585    5.123    0.553
    5586    5.410    0.581
    5587    4.648   -0.012
    5588    4.926   -0.514
    5589    4.904    0.782
    5590    4.960    0.640
    5591    5.218    0.164
    5592    4.933   -0.356
    5593    5.667   -0.506
    5594    6.574    3.212
    5595    5.896    2.969
    5596    6.056    2.164
    5597    5.618    1.866
    5598    6.077    1.564
    5599    6.426    1.977
    5600    6.957    2.462
    5601    6.609    2.371
    5602    5.462    2.791
    5603    6.113    2.262
    5604    6.102    2.511
    5605    6.170    2.260
    5606    6.444    3.256
    5607    6.032    2.763
    5608    5.595    2.506
    5609    6.567    3.542
    5610    6.396    2.956
    5611    4.674   -0.133
    5612    6.143   -1.691
    5613    5.351   -2.238
    5614    6.307   -1.166
    5615    5.184   -2.532
    5616    5.463   -1.044
    5617    5.285   -2.854
    5618    5.769    0.210
    5619    6.522   -1.183
    5620    6.220   -0.883
    5621    5.575   -1.113
    5622    6.447    0.114
    5623    6.224    0.277
    5624    5.972    0.081
    5625    6.135   -0.397
    5626    6.152    0.161
    5627    6.040   -1.508
    5628    5.651   -0.555
    5629    6.444   -0.044
    5630    5.789   -0.542
    5631    5.895   -0.020
    5632    5.574   -0.042
    5633    5.890   -0.815
    5634    5.496   -1.745
    5635    6.006   -0.254
    5636    5.933   -0.365
    5637    5.353    0.038
    5638    5.197   -0.080
    5639    5.610    0.300
    5640    6.206    0.107
    5641    5.582   -0.542
    5642    5.614   -0.509
    5643    5.619    0.882
    5644    6.202    0.600
    5645    5.380    1.216
    5646    5.531    0.150
    5647    6.105    0.526
    5648    5.773    0.557
    5649    4.483   -0.325
    5650    5.393   -0.224
    5651    5.224   -0.547
    5652    5.786    0.707
    5653    6.229    0.030
    5654    5.358   -0.176
    5655    6.094    0.920
    5656    5.191   -0.078
    5657    5.431    0.911
    5658    5.783    0.679
    5659    5.399    0.201
    5660    5.385    1.141
    5661    4.834   -0.217
    5662    5.343    0.156
    5663    5.127    0.485
    5664    5.607    0.207
    5665    4.544   -0.069
    5666    5.406    1.246
    5667    6.071   -0.046
    5668    5.914    0.485
    5669    5.660    0.767
    5670    5.802    0.746
    5671    5.275    0.480
    5672    5.270    0.114
    5673    5.999    0.029
    5674    5.263    0.738
    5675    5.606    0.977
    5676    5.601    0.150
    5677    5.730   -0.036
    5678    5.212    0.822
    5679    5.549    1.236
    5680    5.653    0.698
    5681    5.403   -0.444
    5682    6.312    0.670
    5683    6.029    1.006
    5684    5.586    1.075
    5685    5.337    1.166
    5686    5.377    1.320
    5687    5.500   -0.114
    5688    6.303    0.698
    5689    6.733    1.085
    5690    5.384    0.161
    5691    6.082    0.788
    5692    4.886   -0.620
    5693    6.091    0.743
    5694    5.331   -0.270
    5695    6.056    0.125
    5696    6.191    1.337
    5697    5.821    0.569
    5698    5.752    1.226
    5699    5.019    0.296
    5700    5.139    1.274
    5701    5.813    0.520
    5702    5.404    0.611
    5703    6.118    0.946
    5704    5.617    1.119
    5705    5.035    0.358
    5706    4.720   -0.199
    5707    5.549   -0.531
    5708    5.718   -0.181
    5709    5.272    0.361
    5710    4.866    0.552
    5711    5.171    0.158
    5712    5.333    0.011
    5713    5.132   -0.127
    5714    4.874    0.510
    5715    4.975    0.028
    5716    5.531    0.837
    5717    4.860    0.041
    5718    4.607    0.638
    5719    5.422    0.062
    5720    4.406   -0.369
    5721    4.656   -0.011
    5722    4.684    0.277
    5723    5.000    0.081
    5724    4.667    0.398
    5725    4.990   -0.488
    5726    4.838    0.167
    5727    5.408    0.176
    5728    5.068    0.159
    5729    5.002    0.049
    5730    5.425    0.063
    5731    4.436   -0.541
    5732    5.728    0.132
    5733    5.041   -0.190
    5734    5.137   -0.003
    5735    5.140   -0.216
    5736    5.371   -0.148
    5737    4.978    0.512
    5738    5.368    0.887
    5739    5.697    0.873
    5740    5.580    0.961
    5741    6.508    1.347
    5742    5.744    1.745
    5743    5.468    0.932
    5744    5.704    0.364
    5745    5.557    0.353
    5746    4.931    0.853
    5747    5.056   -0.315
    5748    5.186    0.029
    5749    5.495    0.098
    5750    5.585    0.387
    5751    5.624    0.507
    5752    5.375   -0.324
    5753    5.523    0.841
    5754    5.990    0.351
    5755    5.293   -0.007
    5756    5.390    0.800
    5757    5.224   -0.886
    5758    5.099   -0.866
    5759    4.937   -0.374
    5760    5.873    1.035
    5761    5.836    0.923
    5762    4.995   -0.499
    5763    4.937   -0.566
    5764    4.979    0.613
    5765    4.870    0.153
    5766    4.792    0.069
    5767    5.422   -0.003
    5768    4.976   -0.380
    5769    5.327   -0.202
    5770    5.426    0.756
    5771    5.740    0.117
    5772    5.409    1.097
    5773    5.590    0.121
    5774    5.112    0.518
    5775    5.240    0.139
    5776    5.127    1.140
    5777    5.358    1.444
    5778    5.665   -0.261
    5779    5.045    1.179
    5780    5.118    1.266
    5781    5.018    0.562
    5782    4.967   -0.189
    5783    5.346    0.096
    5784    5.105    0.160
    5785    5.806    0.883
    5786    5.440    0.169
    5787    5.656    0.591
    5788    5.217    0.424
    5789    5.934    1.192
    5790    5.577    0.732
    5791    5.583    0.221
    5792    5.550    0.943
    5793    4.689    0.686
    5794    5.197    0.150
    5795    4.158   -1.035
    5796    4.424   -0.290
    5797    4.936   -0.003
    5798    4.240   -0.296
    5799    5.234    0.600
    5800    4.786    0.735
    5801    5.117    0.985
    5802    4.986    1.425
    5803    4.794   -0.091
    5804    3.880    0.117
    5805    3.887    0.348
    5806    4.384    0.199
    5807    5.462    1.749
    5808    5.205    1.070
    5809    5.244    0.779
    5810    5.390    1.321
    5811    5.456    0.133
    5812    5.902    0.895
    5813    4.887    1.220
    5814    6.237    1.410
    5815    5.371    0.586
    5816    5.236    1.867
    5817    4.366   -1.429
    5818    5.138   -0.711
    5819    5.529   -0.203
    5820    4.596    0.033
    5821    4.968    0.576
    5822    5.030    0.608
    5823    4.561   -0.562
    5824    3.838   -2.044
    5825    5.360   -0.149
    5826    5.171   -1.115
    5827    5.062   -1.208
    5828    4.926   -0.989
    5829    5.433    1.433
    5830    5.408    0.905
    5831    5.556    1.732
    5832    5.564    0.564
    5833    5.845    0.992
    5834    5.111    1.328
    5835    5.674    0.745
    5836    5.164    1.554
    5837    4.652   -0.863
    5838    5.510    1.069
    5839    5.608    0.129
    5840    5.052    0.486
    5841    4.505    0.881
    5842    4.345    0.361
    5843    4.394    0.610
    5844    4.955   -0.244
    5845    5.003   -0.108
    5846    5.108    0.770
    5847    4.959    0.440
    5848    4.515   -0.815
    5849    5.396    1.113
    5850    5.564    1.911
    5851    5.317    1.274
    5852    4.568   -1.193
    5853    4.528   -1.200
    5854    4.441   -1.652
    5855    3.829   -0.697
    5856    5.344    0.628
    5857    4.161   -1.305
    5858    4.792   -0.348
    5859    5.383    1.232
    5860    4.449   -0.578
    5861    4.776   -0.574
    5862    4.950   -0.250
    5863    5.057    0.040
    5864    4.896   -0.497
    5865    5.125    0.167
    5866    4.700   -1.247
    5867    5.206   -1.014
    5868    5.392   -0.625
    5869    5.256   -1.056
    5870    4.468   -0.766
    5871    5.925    0.874
    5872    5.346    1.025
    5873    5.352    0.898
    5874    4.941   -0.649
    5875    5.999    1.089
    5876    5.159    0.599
    5877    6.127    0.089
    5878    6.217    0.589
    5879    5.424    1.224
    5880    5.051   -0.494
    5881    5.476    0.301
    5882    4.465    0.652
    5883    4.324    0.599
    5884    5.640    0.825
    5885    5.663    1.255
    5886    4.770   -0.770
    5887    4.773   -0.475
    5888    4.551   -0.930
    5889    4.504   -1.179
    5890    4.847   -1.788
    5891    4.845   -1.717
    5892    5.640    0.477
    5893    4.980   -1.438
    5894    5.133    0.668
    5895    5.814   -0.016
    5896    5.223    0.574
    5897    5.695    0.617
    5898    4.827   -0.459
    5899    5.558    0.900
    5900    5.799    0.167
    5901    5.339    0.955
    5902    4.987   -1.143
    5903    5.545    0.886
    5904    5.363    0.022
    5905    5.682   -1.070
    5906    4.746   -1.723
    5907    4.941   -1.688
    5908    5.378   -1.470
    5909    4.145   -2.341
    5910    5.109   -1.105
    5911    4.616   -2.381
    5912    4.769   -2.135
    5913    5.314   -0.726
    5914    5.647   -1.482
    5915    5.037   -0.427
    5916    4.923   -0.678
    5917    4.723   -1.146
    5918    5.008    0.041
    5919    4.849   -0.640
    5920    4.515   -0.078
    5921    4.408   -1.648
    5922    5.089   -0.918
    5923    4.934   -0.900
    5924    4.964   -0.245
    5925    4.988   -0.207
    5926    5.060   -0.402
    5927    4.644   -1.361
    5928    5.691    1.430
    5929    6.031    1.071
    5930    5.426    0.022
    5931    5.931    1.325
    5932    6.198    1.230
    5933    4.931    0.069
    5934    5.370   -0.136
    5935    5.198    0.614
    5936    5.049    0.704
    5937    4.684   -0.334
    5938    5.125   -1.010
    5939    5.042   -0.935
    5940    5.162   -2.055
    5941    5.237   -0.226
    5942    5.058   -1.642
    5943    5.104   -2.169
    5944    4.873   -1.564
    5945    4.991   -1.138
    5946    4.861   -0.986
    5947    5.138    1.100
    5948    5.089    0.626
    5949    4.887    0.019
    5950    5.740    1.932
    5951    4.983    1.272
    5952    4.853    0.074
    5953   -9.214   -5.758
    5954   -9.879   -4.239
    5955   -8.983   -3.349
    5956   -9.436   -4.277
    5957   -9.102   -4.864
    5958   -8.454   -1.509
    5959   -7.813   -2.539
    5960   -9.273   -2.794
    5961   -8.223   -1.278
    5962   -7.346   -1.800
    5963   -6.060    0.328
    5964   -9.576   -0.920
    5965   -7.078    0.792
    5966   -7.735   -1.030
    5967   -4.553    2.316
    5968   -5.573    2.221
    5969   -4.552    1.003
    5970   -9.960    0.064
    5971   -6.879   -0.323
    5972   -7.022   -2.058
    5973   -7.363   -1.074
    5974   -4.038   -3.023
    5975   -4.472   -2.475
    5976   -9.410   -4.419
    5977   -8.847   -3.044
    5978   -9.612   -2.549
    5979  -10.108   -4.324
    5980   -7.163   -0.345
    5981   -6.745   -1.834
    5982   -6.600    2.011
    5983   -6.068   -1.440
    5984   -7.040    0.983
    5985   -4.937    0.564
    5986   -2.087   -0.497
    5987   -5.685    4.182
    5988   -7.233    4.318
    5989   -6.405    5.105
    5990   -8.611    6.352
    5991   -7.085    6.948
    5992   -8.700    6.789
    5993   -9.172    6.547
    5994   -8.669    6.189
    5995   -7.801    6.234
    5996   -6.851    5.921
    5997   -7.951    4.844
    5998   -7.091    6.378
    5999   -8.052    6.420
    6000   -7.286    6.444
    6001   -7.411    6.843
    6002   -6.226    7.299
    6003   -7.834    7.874
    6004   -7.070    6.520
    6005   -7.610    7.606
    6006   -6.868    6.586
    6007   -6.767    7.213
    6008   -6.897    6.722
    6009   -6.837    5.177
    6010   -7.102    6.266
    6011   -5.892    6.054
    6012   -7.361    6.705
    6013   -7.175    7.357
    6014   -8.120    7.330
    6015   -9.026    8.059
    6016   -5.997    7.111
    6017   -6.745    6.452
    6018   -6.226    7.349
    6019   -3.776    6.313
    6020   -5.368    6.438
    6021   -7.935    6.334
    6022   -6.705    5.009
    6023   -5.932    6.652
    6024   -7.438    8.410
    6025   -6.626    6.648
    6026   -8.320    5.676
    6027   -5.899    7.641
    6028   -5.936    7.052
    6029   -8.455    6.971
    6030   -9.567    6.198
    6031  -10.618    7.332
    6032   -9.193    7.357
    6033   -9.233    6.383
    6034   -9.909    7.181
    6035   -9.860    6.647
    6036   -9.571    7.536
    6037   -7.873    7.802
    6038  -11.312    7.120
    6039  -11.169    7.125
    6040  -11.967    6.094
    6041  -10.690    5.876
    6042   -9.215    7.771
    6043   -9.607    7.140
    6044   -8.635    7.057
    6045  -10.083    8.068
    6046   -9.759    7.219
    6047  -10.459    7.005
    6048   -7.648    8.329
    6049   -8.292    8.324
    6050   -7.533    8.394
    6051   -6.059    9.097
    6052   -8.745    8.447
    6053   -7.206    7.805
    6054   -8.700    7.829
    6055   -9.064    6.385
    6056   -8.746    7.737
    6057  -10.491    6.473
    6058   -9.653    7.512
    6059   -8.396    7.672
    6060   -9.929    7.179
    6061   -9.683    7.664
    6062   -9.138    8.088
    6063   -7.536    8.762
    6064  -10.546    7.170
    6065   -8.673    7.723
    6066   -9.614    6.610
    6067   -9.349    7.784
    6068   -8.843    7.838
    6069   -8.453    7.894
    6070   -8.152    8.645
    6071   -8.588    7.656
    6072   -9.774    7.012
    6073   -9.354    6.897
    6074   -9.259    7.844
    6075   -7.017    8.301
    6076   -9.726    7.020
    6077   -8.581    7.895
    6078   -9.255    7.580
    6079  -11.422    7.171
    6080   -6.993    7.163
    6081   -6.985    8.957
    6082   -8.213    7.371
    6083   -9.676    7.157
    6084   -9.806    7.433
    6085   -9.029    7.934
    6086   -8.301    7.736
    6087  -10.369    6.400
    6088   -9.621    8.559
    6089  -10.097    8.619
    6090   -8.628    8.801
    6091   -8.645    9.770
    6092   -8.960    9.305
    6093   -9.458    8.941
    6094   -9.404    8.655
    6095   -8.996    9.161
    6096   -7.660    9.637
    6097   -9.662    8.606
    6098   -8.118    8.853
    6099   -9.481    7.897
    6100   -8.404    8.705
    6101   -8.275    7.220
    6102   -9.389    9.545
    6103   -8.552    8.334
    6104   -8.578   10.656
    6105  -10.041    6.666
    6106   -9.099    7.070
    6107   -7.279    6.858
    6108   -8.935    9.331
    6109   -9.767    7.500
    6110   -9.088    8.677
    6111   -8.886    9.191
    6112  -10.311   10.098
    6113   -8.761    9.666
    6114  -10.632    8.025
    6115  -10.075    8.117
    6116   -8.687    9.010
    6117   -8.960    8.941
    6118   -9.546    9.474
    6119   -9.146    9.492
    6120   -8.893    9.521
    6121   -7.801   10.750
    6122   -8.190    9.707
    6123   -7.418    9.346
    6124   -7.766   10.427
    6125   -8.160   10.935
    6126   -6.993   10.528
    6127   -5.954   11.021
    6128   -7.079   10.705
    6129   -5.831   10.474
    6130   -6.816   10.669
    6131   -6.259   11.625
    6132   -6.113   10.069
    6133   -5.417   11.438
    6134   -6.338   11.762
    6135   -6.399   12.138
    6136   -6.620   11.362
    6137   -6.548   11.785
    6138   -6.582   12.002
    6139   -4.018   11.769
    6140   -5.043   11.684
    6141   -7.179   11.843
    6142   -6.869   11.122
    6143   -6.493   10.073
    6144   -7.693   10.483
    6145   -7.460   10.866
    6146   -6.774   11.344
    6147   -6.303   10.507
    6148   -6.405   10.887
    6149   -6.268   10.996
    6150   -6.897   10.050
    6151   -6.864   10.897
    6152   -6.184   10.421
    6153   -6.673   10.690
    6154   -6.434   10.767
    6155   -6.696   10.527
    6156   -6.409   10.585
    6157   -5.947   10.462
    6158   -5.895   10.292
    6159   -6.791   10.728
    6160   -7.583   10.888
    6161   -8.287   10.793
    6162   -6.584   10.918
    6163   -7.057   10.581
    6164   -5.977   11.018
    6165   -6.792   11.286
    6166   -6.358   11.272
    6167   -6.446   10.391
    6168   -5.681   10.552
    6169   -6.593   11.291
    6170   -6.499   11.137
    6171   -7.940   10.353
    6172   -7.620   10.902
    6173   -7.464   11.060
    6174   -8.480   10.275
    6175   -7.844   11.220
    6176   -9.684   10.603
    6177   -9.313   10.520
    6178   -9.065    9.845
    6179   -9.621   10.516
    6180  -10.202    9.666
    6181   -7.915    9.808
    6182  -11.135    9.942
    6183   -9.549   10.848
    6184   -9.100   10.401
    6185   -6.390   11.172
    6186   -6.037    9.191
    6187   -5.880    9.075
    6188   -4.661    8.964
    6189   -5.742    8.762
    6190   -5.801    8.428
    6191   -7.520    7.609
    6192   -8.154    8.851
    6193   -6.554    9.172
    6194   -6.273    8.299
    6195   -6.039    8.390
    6196   -9.046    8.520
    6197   -6.980    9.373
    6198   -6.523    8.012
    6199   -8.351    7.110
    6200   -8.495    6.715
    6201   -7.953    7.250
    6202   -7.985    7.518
    6203   -8.712    9.459
    6204   -7.534    5.981
    6205   -7.398    7.752
    6206   -6.902    8.369
    6207   -5.981    6.226
    6208   -4.789    7.285
    6209   -8.292    8.789
    6210   -7.746   11.502
    6211   -8.499    7.816
    6212   -8.620    8.117
    6213   -8.425    7.960
    6214   -7.918    7.413
    6215   -7.603   10.791
    6216   -8.219    9.614
    6217   -6.499    7.087
    6218   -7.474    7.280
    6219   -7.526    8.708
    6220   -8.421    8.556
    6221   -8.051    9.576
    6222   -6.389    6.674
    6223   -8.325    6.903
    6224   -8.533    7.563
    6225   -7.332    6.103
    6226   -7.059    7.028
    6227   -7.633    7.617
    6228   -6.914    6.467
    6229   -7.471    8.735
    6230   -8.198    9.089
    6231   -5.259    6.237
    6232   -6.469    7.336
    6233   -7.763    8.083
    6234   -7.294    6.844
    6235   -7.215    5.541
    6236   -5.109    5.437
    6237   -5.013    4.691
    6238   -7.015    7.873
    6239   -7.791    6.890
    6240   -7.442    7.833
    6241   -8.514    7.119
    6242   -6.068    8.209
    6243   -8.037    8.703
    6244   -7.561    6.570
    6245   -7.945    8.162
    6246   -6.994    7.693
    6247   -8.084   10.330
    6248   -7.255   10.083
    6249   -7.465   11.279
    6250   -7.458   10.966
    6251   -6.291    9.846
    6252   -5.742    8.849
    6253   -6.716    9.337
    6254   -5.547   10.209
    6255   -6.742    7.796
    6256   -4.438    8.613
    6257   -7.137    9.539
    6258   -3.847    6.872
    6259   -2.952    6.966
    6260   -5.857    8.455
    6261   -8.441    9.374
    6262   -4.856    7.770
    6263   -5.655    7.057
    6264   -5.286    9.130
    6265   -3.133    6.930
    6266   -5.962    6.886
    6267   -5.066    7.595
    6268   -5.003    7.156
    6269   -3.409    6.606
    6270   -4.773    6.888
    6271   -5.477    7.625
    6272   -6.886    7.059
    6273   -3.417    5.724
    6274   -1.144    5.615
    6275   -2.729    6.055
    6276   -3.290    5.957
    6277   -4.871    3.570
    6278   -3.835    5.354
    6279   -7.391    6.352
    6280   -4.854    5.850
    6281   -6.904    8.221
    6282   -6.368    7.415
    6283   -6.579    7.109
    6284   -6.115    8.533
    6285   -6.313    7.031
    6286   -6.715    8.446
    6287   -6.861    8.054
    6288   -4.659    6.763
    6289   -5.259    6.172
    6290   -4.841    6.234
    6291   -4.482    7.205
    6292   -2.934    5.972
    6293   -3.500    6.064
    6294   -3.293    6.528
    6295   -3.769    6.734
    6296   -4.161    7.361
    6297   -3.994    7.838
    6298   -4.524    6.738
    6299   -4.024    6.452
    6300   -7.028    7.593
    6301   -5.345    8.011
    6302   -4.229    7.030
    6303   -3.334    7.164
    6304   -3.271    7.913
    6305   -4.026    6.910
    6306   -3.813    7.179
    6307   -3.857    7.137
    6308   -7.274    9.431
    6309   -5.819    6.587
    6310   -3.720    7.272
    6311   -4.657    6.841
    6312   -3.836    6.837
    6313   -6.176    8.279
    6314   -4.324    6.575
    6315   -5.626    5.907
    6316   -3.918    7.077
    6317   -5.546    6.919
    6318   -4.993    6.565
    6319   -3.745    6.383
    6320   -3.861    7.444
    6321   -4.883    6.653
    6322   -4.054    6.541
    6323   -4.137    6.671
    6324   -4.200    7.265
    6325   -5.951    5.789
    6326   -3.620    6.466
    6327   -2.609    6.465
    6328   -3.619    6.517
    6329   -7.310    8.346
    6330   -6.983    8.493
    6331   -6.141    6.797
    6332   -4.519    6.394
    6333   -2.428    5.525
    6334   -5.432    6.256
    6335   -4.912    6.779
    6336   -3.315    3.175
    6337   -1.465    0.887
    6338   -1.732    2.620
    6339   -2.481    3.439
    6340   -1.523    4.236
    6341   -1.325    4.841
    6342    0.021    2.723
    6343   -0.684    3.891
    6344   -0.509    4.924
    6345   -2.798    5.476
    6346   -3.075    4.299
    6347   -2.974    6.249
    6348   -2.070    5.129
    6349   -3.281    5.874
    6350   -4.618    5.508
    6351   -3.260    6.217
    6352   -4.239    7.674
    6353   -5.825    5.761
    6354   -5.015    5.949
    6355   -3.922    5.577
    6356   -6.356    8.260
    6357   -4.591    7.146
    6358   -4.633    6.878
    6359   -1.921    6.001
    6360   -0.373    4.832
    6361   -1.458    3.806
    6362   -3.938    4.109
    6363   -3.667    5.335
    6364   -4.845    4.747
    6365   -4.411    3.553
    6366   -5.779    2.742
    6367   -5.579    2.894
    6368   -8.151    3.539
    6369   -9.315    2.885
    6370   -7.199    4.546
    6371   -5.882    0.666
    6372   -6.206    1.844
    6373   -6.245    4.287
    6374   -5.218    5.177
    6375   -4.474    3.554
    6376   -6.242    4.515
    6377   -5.040    6.230
    6378   -5.875    3.783
    6379   -4.862    3.852
    6380   -4.605    5.060
    6381   -5.856    3.967
    6382   -6.446    4.175
    6383   -6.043    3.924
    6384   -5.683    3.950
    6385   -5.472    3.792
    6386   -5.694    5.556
    6387   -4.602    6.401
    6388   -4.785    5.514
    6389   -4.380    3.829
    6390   -5.429    3.574
    6391   -5.259    2.609
    6392   -6.688    4.733
    6393   -8.337    2.814
    6394   -6.929    2.964
    6395   -5.292    1.986
    6396   -6.090    2.885
    6397   -2.576    1.172
    6398   -3.517   -1.243
    6399   -2.733   -0.151
    6400   -4.050    0.895
    6401   -6.136    2.934
    6402   -4.447    3.026
    6403   -6.089    1.615
    6404   -4.197    0.985
    6405   -3.874    0.153
    6406   -5.414    0.046
    6407   -5.917   -0.057
    6408   -5.740    0.212
    6409   -4.310    1.140
    6410   -7.105    3.104
    6411   -5.843    0.989
    6412   -4.116    1.535
    6413   -2.617   -2.671
    6414    0.788   -0.193
    6415    2.561   -2.948
    6416    0.073    0.025
    6417   -0.831   -0.734
    6418    0.284    0.294
    6419    2.107    0.023
    6420    1.838    0.873
    6421    1.927    0.541
    6422    1.548    1.145
    6423    2.872    0.021
    6424    1.706    0.378
    6425    2.365    0.549
    6426    2.462    0.238
    6427    2.986   -0.003
    6428    2.673    0.733
    6429    1.381   -0.015
    6430    2.416    0.601
    6431    3.293    0.464
    6432    1.653    0.011
    6433    2.457    1.226
    6434    2.498    1.335
    6435    2.348   -0.497
    6436    1.789    0.713
    6437    2.537   -0.149
    6438    2.548    0.794
