#Frame      Mode1    Mode2
   20003    3.462    2.831
   20004    2.946    3.263
   20005    2.905    2.696
   20006    3.275    2.477
   20007    2.867    2.985
   20008    3.341    1.880
   20009    2.896    1.885
   20010    3.047    1.669
   20011    2.966    1.704
   20012    3.643    1.358
   20013    3.205    1.579
   20014    3.434    1.753
   20015    3.204    2.181
   20016    3.641    1.474
   20017    2.767    1.869
   20018    3.546    2.099
   20019    3.713    1.638
   20020    3.908    1.024
   20021    3.691    0.607
   20022    3.502    0.963
   20023    2.308    1.920
   20024    2.730    0.936
   20025    2.982    2.575
   20026    3.278    3.474
   20027    3.200    4.208
   20028    2.755    3.641
   20029    3.196    4.024
   20030    3.676    3.717
   20031    2.588    2.924
   20032    2.774    4.089
   20033    3.265    3.810
   20034    3.352    4.552
   20035    3.169    3.897
   20036    3.335    3.879
   20037    3.361    3.096
   20038    2.888    3.549
   20039    4.192    2.499
   20040    3.007    3.437
   20041    2.655    3.986
   20042    3.079    3.829
   20043    3.792    2.500
   20044    3.727    1.724
   20045    3.503    1.919
   20046    3.705    1.069
   20047    3.599    2.371
   20048    3.217    2.328
   20049    3.855    1.594
   20050    3.572    1.546
   20051    4.147    0.886
   20052    4.155    2.185
   20053    3.001    1.003
   20054    4.354    1.028
   20055    3.311    0.159
   20056    3.638    0.007
   20057    4.182    1.071
   20058    4.307    0.583
   20059    4.509    0.850
   20060    4.402    0.499
   20061    5.148    0.683
   20062    4.544    0.140
   20063    4.100    0.411
   20064    4.146    0.831
   20065    3.659    1.078
   20066    4.220    0.698
   20067    3.918    0.763
   20068    4.384    1.222
   20069    4.212    1.037
   20070    4.097    0.129
   20071    3.935    0.665
   20072    3.495   -0.006
   20073    3.712    0.625
   20074    4.061    1.225
   20075    3.495    1.427
   20076    3.747    0.745
   20077    2.779    1.106
   20078    3.382    0.848
   20079    2.854    2.262
   20080    2.420    0.785
   20081    2.522    1.297
   20082    2.807    1.534
   20083    2.426    2.567
   20084    3.376    2.533
   20085    2.873    2.270
   20086    2.560    2.055
   20087    3.016    3.212
   20088    1.932    3.788
   20089    2.472    2.763
   20090    2.745    2.556
   20091    2.235    2.474
   20092    3.710    2.697
   20093    3.216    2.375
   20094    2.945    3.280
   20095    2.884    3.125
   20096    3.260    3.935
   20097    2.826    3.016
   20098    3.408    4.039
   20099    3.425    4.119
   20100    3.219    4.652
   20101    3.602    4.105
   20102    3.466    2.964
   20103    3.826    2.683
   20104    3.932    2.834
   20105    3.404    2.994
   20106    3.576    2.885
   20107    2.871    3.450
   20108    3.142    4.901
   20109    3.376    4.885
   20110    3.196    3.582
   20111    2.894    4.066
   20112    2.986    3.637
   20113    3.133    3.427
   20114    2.883    4.220
   20115    3.107    4.692
   20116    3.640    3.889
   20117    3.301    4.029
   20118    2.988    3.150
   20119    3.607    2.170
   20120    3.015    3.925
   20121    3.409    3.243
   20122    2.957    3.367
   20123    3.425    2.985
   20124    3.261    1.980
   20125    3.511    2.407
   20126    3.289    2.153
   20127    3.181    2.859
   20128    3.129    1.824
   20129    2.926    1.729
   20130    3.599    1.268
   20131    3.003    2.215
   20132    3.463    1.401
   20133    3.464    1.628
   20134    3.485    2.016
   20135    3.388    2.371
   20136    3.631    0.870
   20137    2.880    0.944
   20138    3.718    0.692
   20139    2.603    0.375
   20140    3.236    0.211
   20141    3.120    0.646
   20142    2.646    0.290
   20143    2.477    2.095
   20144    2.828    1.908
   20145    3.124    2.735
   20146    3.300    2.592
   20147    4.238    2.892
   20148    3.777    3.133
   20149    3.574    3.285
   20150    3.520    2.453
   20151    3.591    2.253
   20152    2.853    2.324
   20153    3.238    3.063
   20154    3.253    3.263
   20155    3.045    2.561
   20156    2.667    2.914
   20157    2.810    2.701
   20158    3.159    1.926
   20159    3.140    2.868
   20160    3.509    2.913
   20161    3.219    2.686
   20162    3.916    3.075
   20163    3.734    2.912
   20164    3.068    3.303
   20165    2.512    3.238
   20166    3.044    2.954
   20167    3.362    2.879
   20168    2.951    2.871
   20169    3.473    3.431
   20170    3.173    3.458
   20171    2.713    2.626
   20172    3.310    2.197
   20173    3.524    3.314
   20174    3.163    2.695
   20175    3.556    3.188
   20176    3.707    2.486
   20177    3.565    2.811
   20178    3.469    3.706
   20179    3.306    3.962
   20180    3.544    3.757
   20181    3.410    3.636
   20182    2.934    3.720
   20183    2.692    2.230
   20184    2.374    2.760
   20185    3.283    3.253
   20186    3.477    3.173
   20187    3.809    2.421
   20188    3.882    2.221
   20189    3.033    3.016
   20190    3.177    3.200
   20191    2.815    3.065
   20192    2.596    2.347
   20193    3.645    2.487
   20194    3.548    3.111
   20195    3.151    2.847
   20196    3.870    2.688
   20197    3.930    2.337
   20198    3.056    2.959
   20199    2.597    2.656
   20200    3.186    2.042
   20201    2.662    2.857
   20202    3.075    2.568
   20203    2.770    3.371
   20204    2.680    2.743
   20205    2.715    2.722
   20206    2.789    2.231
   20207    3.028    2.567
   20208    4.129    2.249
   20209    3.431    2.191
   20210    3.974    2.728
   20211    4.111    2.534
   20212    3.964    2.480
   20213    4.091    2.391
   20214    4.063    2.166
   20215    3.891    2.008
   20216    4.065    1.877
   20217    3.969    2.432
   20218    4.181    3.087
   20219    3.954    2.232
   20220    3.933    1.896
   20221    4.463    2.348
   20222    3.955    2.284
   20223    3.136    2.928
   20224    3.509    3.017
   20225    3.912    3.156
   20226    4.124    2.236
   20227    4.246    1.839
   20228    3.919    2.660
   20229    3.516    3.499
   20230    3.187    3.981
   20231    4.001    3.951
   20232    3.909    4.336
   20233    4.174    4.124
   20234    3.590    3.223
   20235    4.500    3.080
   20236    4.510    3.403
   20237    3.647    3.802
   20238    4.066    3.737
   20239    4.458    2.741
   20240    4.012    3.238
   20241    4.192    2.908
   20242    3.718    3.814
   20243    3.747    3.180
   20244    3.525    2.623
   20245    4.375    2.200
   20246    3.811    2.428
   20247    4.006    2.954
   20248    4.393    2.818
   20249    4.434    2.335
   20250    3.778    3.021
   20251    3.785    4.050
   20252    3.961    3.637
   20253    4.149    4.066
   20254    4.469    3.317
   20255    4.546    3.279
   20256    4.393    3.194
   20257    3.597    3.513
   20258    3.776    3.850
   20259    3.684    3.400
   20260    3.946    3.178
   20261    3.044    4.064
   20262    3.598    4.329
   20263    2.944    4.178
   20264    2.130    5.313
   20265    2.947    4.638
   20266    3.342    4.288
   20267    3.630    5.344
   20268    2.696    6.376
   20269    2.848    5.057
   20270    3.333    4.869
   20271    2.663    5.295
   20272    2.975    5.146
   20273    3.150    3.407
   20274    3.228    4.871
   20275    3.248    4.533
   20276    3.700    4.520
   20277    3.548    5.028
   20278    3.363    3.938
   20279    3.359    3.816
   20280    2.795    3.586
   20281    3.257    3.843
   20282    3.832    2.735
   20283    3.865    3.193
   20284    3.428    3.449
   20285    3.740    3.494
   20286    3.994    2.653
   20287    3.567    2.512
   20288    3.247    1.831
   20289    3.806    1.944
   20290    3.501    2.585
   20291    3.842    2.838
   20292    3.517    2.359
   20293    3.576    2.633
   20294    2.930    2.430
   20295    4.061    2.206
   20296    3.557    2.416
   20297    3.562    3.011
   20298    3.474    2.008
   20299    3.245    2.797
   20300    3.661    3.356
   20301    3.460    3.021
   20302    3.703    2.522
   20303    3.820    2.209
   20304    3.608    2.033
   20305    3.480    1.936
   20306    3.833    1.730
   20307    3.400    2.660
   20308    3.944    2.679
   20309    3.649    1.959
   20310    3.914    2.225
   20311    3.175    2.142
   20312    3.530    2.685
   20313    4.625    1.810
   20314    3.990    1.513
   20315    4.003    1.411
   20316    4.287    2.286
   20317    4.200    2.472
   20318    4.152    2.334
   20319    4.007    2.976
   20320    4.173    2.243
   20321    4.037    2.120
   20322    4.111    2.317
   20323    3.675    2.569
   20324    4.153    1.996
   20325    3.911    2.968
   20326    4.384    3.070
   20327    4.488    1.474
   20328    3.780    2.768
   20329    3.504    2.341
   20330    4.508    1.731
   20331    4.243    1.071
   20332    4.097    1.450
   20333    3.835    0.823
   20334    3.868    1.890
   20335    3.486    2.690
   20336    3.950    1.479
   20337    4.020    1.481
   20338    3.526    2.089
   20339    3.874    1.774
   20340    3.589    1.317
   20341    3.244    1.748
   20342    3.428    1.919
   20343    3.432    1.275
   20344    3.559    1.224
   20345    3.048    1.892
   20346    2.976    2.852
   20347    3.120    1.942
   20348    3.182    1.500
   20349    3.137    1.677
   20350    3.210    2.099
   20351    3.683    2.801
   20352    3.576    1.198
   20353    4.240    2.029
   20354    3.344    1.336
   20355    3.305    1.551
   20356    2.694    1.832
   20357    3.493    1.301
   20358    3.381    1.313
   20359    3.719    2.018
   20360    3.891    1.465
   20361    3.342    1.689
   20362    4.122    1.307
   20363    3.573    1.958
   20364    3.415    2.259
   20365    3.596    1.962
   20366    3.664    1.272
   20367    3.832    1.236
   20368    3.081    0.443
   20369    2.891    0.955
   20370    2.987    2.250
   20371    2.984    2.058
   20372    3.260    1.656
   20373    3.537    1.745
   20374    2.815    1.957
   20375    2.513    2.666
   20376    3.112    2.760
   20377    3.099    1.979
   20378    3.531    2.111
   20379    3.379    2.243
   20380    3.027    2.353
   20381    2.401    2.553
   20382    2.468    2.684
   20383    2.793    3.343
   20384    3.410    2.565
   20385    3.020    2.703
   20386    2.909    1.899
   20387    3.333    2.218
   20388    3.007    2.244
   20389    3.145    1.748
   20390    2.924    2.675
   20391    3.809    2.682
   20392    3.377    2.398
   20393    3.555    1.968
   20394    3.588    2.667
   20395    2.509    2.640
   20396    3.264    2.580
   20397    2.899    2.708
   20398    2.985    2.975
   20399    2.943    2.962
   20400    2.493    2.772
   20401    3.424    2.213
   20402    3.225    2.459
   20403    3.491    1.729
   20404    3.075    2.611
   20405    3.161    2.142
   20406    2.735    1.812
   20407    2.625    2.332
   20408    2.548    2.917
   20409    2.572    2.747
   20410    2.611    3.068
   20411    3.309    1.428
   20412    3.833    1.751
   20413    3.229    1.997
   20414    3.549    2.094
   20415    2.438    3.201
   20416    2.912    3.020
   20417    3.180    2.946
   20418    2.853    3.281
   20419    2.735    3.617
   20420    2.458    2.373
   20421    2.639    2.388
   20422    2.574    2.547
   20423    2.928    2.879
   20424    2.131    3.117
   20425    3.008    2.893
   20426    3.787    2.922
   20427    3.403    2.598
   20428    3.287    3.589
   20429    1.633    2.803
   20430    2.035    3.846
   20431    2.359    3.524
   20432    2.444    3.975
   20433    1.624    3.917
   20434    1.854    4.187
   20435    2.464    3.649
   20436    2.389    3.512
   20437    2.330    3.739
   20438    2.724    2.956
   20439    2.459    3.110
   20440    2.645    1.989
   20441    3.972    1.141
   20442    2.693    1.288
   20443    3.594    2.043
   20444    3.729    2.035
   20445    3.521    1.977
   20446    3.701    1.963
   20447    2.922    2.527
   20448    2.545    2.264
   20449    3.543    2.598
   20450    3.018    2.219
   20451    4.421    0.538
   20452    4.535    0.864
   20453    3.976    0.825
   20454    3.049    0.873
   20455    3.900    0.389
   20456    4.554    0.355
   20457    3.735    2.177
   20458    2.847    1.601
   20459    2.382    2.246
   20460    3.279    1.752
   20461    3.393    1.652
   20462    4.266    0.679
   20463    4.021    0.562
   20464    3.564    1.149
   20465    3.739    1.823
   20466    3.351    1.726
   20467    2.778    2.663
   20468    2.999    2.060
   20469    3.022    2.207
   20470    3.171    2.160
   20471    3.523    1.344
   20472    3.513    2.001
   20473    2.660    1.758
   20474    3.088    0.974
   20475    3.816    0.008
   20476    2.790    1.295
   20477    2.854    1.568
   20478    3.171    2.244
   20479    2.711    2.876
   20480    2.244    3.139
   20481    3.290    2.419
   20482    3.615    1.344
   20483    3.531    1.087
   20484    2.550    2.572
   20485    3.536    0.653
   20486    3.585    0.737
   20487    3.442    1.044
   20488    4.049    0.124
   20489    4.197   -0.628
   20490    4.023   -0.825
   20491    4.782   -1.563
   20492    4.546    0.878
   20493    5.036    0.279
   20494    3.669    1.688
   20495    3.452    2.184
   20496    3.570    1.385
   20497    3.878    1.129
   20498    3.770    1.046
   20499    2.742    1.510
   20500    3.520    1.797
   20501    3.416    0.566
   20502    3.718    0.135
   20503    4.042    1.104
   20504    3.782    0.874
   20505    4.357    1.236
   20506    2.782    2.619
   20507    3.706    2.755
   20508    3.133    2.281
   20509    3.053    2.932
   20510    2.620    2.109
   20511    3.500    1.604
   20512    3.591    1.310
   20513    3.827    0.916
   20514    3.399    1.903
   20515    2.323    1.256
   20516    3.281    2.065
   20517    3.229    2.137
   20518    3.104    1.375
   20519    3.246    2.677
   20520    2.903    3.406
   20521    2.795    3.517
   20522    3.435    2.943
   20523    2.742    1.818
   20524    3.103    2.665
   20525    2.759    3.134
   20526    1.946    3.449
   20527    3.019    2.944
   20528    3.356    3.084
   20529    3.243    2.494
   20530    3.558    2.214
   20531    3.501    2.550
   20532    2.773    2.718
   20533    3.887    2.215
   20534    2.956    3.287
   20535    3.356    2.800
   20536    3.497    2.812
   20537    3.110    2.880
   20538    2.278    2.622
   20539    3.307    3.215
   20540    3.310    3.655
   20541    4.083    2.453
   20542    3.426    1.940
   20543    3.120    2.494
   20544    3.533    2.387
   20545    4.501    2.348
   20546    4.241    1.671
   20547    3.986    1.579
   20548    4.456    0.916
   20549    4.347    1.161
   20550    4.136    1.538
   20551    3.596    1.971
   20552    3.231    1.225
   20553    3.998    1.353
   20554    3.837    3.073
   20555    3.187    3.925
   20556    3.466    3.060
   20557    3.470    1.910
   20558    3.893    1.867
   20559    3.681    1.294
   20560    3.133    2.705
   20561    3.379    2.005
   20562    2.993    3.321
   20563    2.504    3.468
   20564    3.465    2.250
   20565    3.276    1.336
   20566    3.917    1.557
   20567    3.889    1.814
   20568    3.658    1.299
   20569    3.374    2.979
   20570    4.208    2.347
   20571    3.456    2.243
   20572    3.363    2.116
   20573    3.448    2.371
   20574    2.316    2.652
   20575    3.439    1.614
   20576    3.489    1.502
   20577    3.516    1.802
   20578    3.846    1.613
   20579    3.952    0.101
   20580    4.466    0.968
   20581    4.041    1.166
   20582    4.256    0.122
   20583    4.931    0.707
   20584    4.607    0.143
   20585    3.826    0.507
   20586    3.303    1.818
   20587    3.725    1.147
   20588    4.175    0.389
   20589    4.341    0.798
   20590    3.497    1.125
   20591    4.459    1.194
   20592    3.820    1.454
   20593    3.308    2.530
   20594    4.593    0.554
   20595    4.151    1.168
   20596    3.421    1.429
   20597    4.283    0.132
   20598    4.233    0.587
   20599    3.768    0.570
   20600    3.852    0.233
   20601    3.972    0.210
   20602    4.447   -0.610
   20603    4.119   -0.647
   20604    4.335   -0.597
   20605    4.736    0.127
   20606    4.025    0.378
   20607    4.071   -0.325
   20608    4.715   -0.313
   20609    4.495   -0.573
   20610    4.400   -0.185
   20611    4.932   -0.739
   20612    4.340   -0.791
   20613    5.185   -0.953
   20614    4.086    0.535
   20615    3.367    1.102
   20616    3.496    0.528
   20617    3.604    0.768
   20618    3.340    1.264
   20619    3.215    2.120
   20620    3.155    1.358
   20621    2.858    1.164
   20622    2.801    2.109
   20623    4.277    2.054
   20624    3.016    0.722
   20625    3.884    0.945
   20626    3.807    0.629
   20627    3.586    2.114
   20628    3.252    1.830
   20629    2.808    2.180
   20630    3.221    2.741
   20631    3.154    1.323
   20632    2.433    1.791
   20633    2.511    2.285
   20634    3.129    0.908
   20635    3.089    1.626
   20636    3.685    0.850
   20637    4.382    1.107
   20638    4.250   -0.222
   20639    3.985    1.010
   20640    3.168    1.095
   20641    3.129    1.216
   20642    3.223    1.800
   20643    3.897    0.588
   20644    3.063    2.069
   20645    3.510    1.281
   20646    3.563    2.181
   20647    3.107    1.759
   20648    2.626    2.114
   20649    3.191    1.980
   20650    3.165    2.869
   20651    3.171    2.886
   20652    3.630    1.274
   20653    4.146    1.119
   20654    4.548   -0.191
   20655    4.015    0.413
   20656    3.060    2.135
   20657    3.089    1.902
   20658    2.374    2.824
   20659    2.686    2.369
   20660    3.261    1.029
   20661    3.133    2.364
   20662    2.984    2.559
   20663    3.448    2.745
   20664    3.623    2.745
   20665    3.649    2.468
   20666    3.149    2.050
   20667    2.154    2.227
   20668    2.989    2.549
   20669    3.390    2.242
   20670    3.023    2.289
   20671    2.679    1.981
   20672    3.882    1.973
   20673    2.787    1.798
   20674    3.044    1.730
   20675    3.177    1.186
   20676    3.744    1.840
   20677    3.464    2.575
   20678    3.699    1.954
   20679    3.410    1.819
   20680    4.488    1.470
   20681    3.167    0.944
   20682    3.296    1.178
   20683    4.628    1.189
   20684    3.835    0.889
   20685    3.698    0.725
   20686    3.330    1.602
   20687    3.725    0.392
   20688    4.408    0.705
   20689    3.854    0.892
   20690    4.077    0.716
   20691    4.696    0.089
   20692    4.425   -0.369
   20693    5.221   -1.340
   20694    5.051   -0.799
   20695    5.354   -0.875
   20696    5.673   -0.673
   20697    4.529    0.258
   20698    3.617    1.163
   20699    3.967    1.659
   20700    4.564    0.468
   20701    4.646    0.176
   20702    5.059    0.383
   20703    4.144    1.512
   20704    3.839    1.394
   20705    4.091    0.939
   20706    3.980    0.120
   20707    4.422    0.776
   20708    3.744    0.895
   20709    3.584    1.304
   20710    3.262    0.991
   20711    3.496    0.498
   20712    3.778    0.668
   20713    3.185    0.861
   20714    4.752    0.146
   20715    3.911    1.110
   20716    4.008    0.979
   20717    4.353    0.519
   20718    3.506    1.387
   20719    4.444    0.875
   20720    4.136    0.762
   20721    3.620    1.044
   20722    3.550    0.485
   20723    4.146    0.257
   20724    3.636    0.031
   20725    4.373    0.828
   20726    4.298    0.680
   20727    4.476    0.464
   20728    4.439    0.734
   20729    4.502    0.680
   20730    4.494    0.835
   20731    4.319    0.839
   20732    4.365    0.428
   20733    3.798    0.021
   20734    4.320    0.751
   20735    4.745   -0.137
   20736    4.207    1.181
   20737    3.656    1.305
   20738    4.004    0.528
   20739    3.498    1.980
   20740    4.614    1.242
   20741    3.459    1.795
   20742    4.424    0.351
   20743    4.398   -0.114
   20744    5.090    0.178
   20745    4.310    2.042
   20746    5.233    0.543
   20747    4.172    0.853
   20748    4.321    0.758
   20749    4.717    0.037
   20750    4.508    0.870
   20751    5.420    0.243
   20752    4.262    1.022
   20753    4.373    0.688
   20754    3.962    0.861
   20755    5.031    1.015
   20756    4.589    0.092
   20757    4.573    0.306
   20758    4.440    0.477
   20759    4.052    1.717
   20760    3.972    1.074
   20761    4.908    0.793
   20762    4.500    0.823
   20763    4.618    0.460
   20764    4.790    1.746
   20765    4.302    0.350
   20766    5.066   -0.211
   20767    4.350    0.728
   20768    3.931    1.061
   20769    3.982    0.163
   20770    4.107    0.497
   20771    4.764    0.149
   20772    5.083   -0.511
   20773    2.756    0.706
   20774    4.272    0.574
   20775    4.437    1.220
   20776    4.056    0.750
   20777    4.256    0.948
   20778    4.900   -0.047
   20779    3.823    0.376
   20780    5.051   -0.560
   20781    4.328    0.673
   20782    5.074   -0.660
   20783    3.884    0.900
   20784    4.538    0.336
   20785    4.136    0.356
   20786    4.169    0.819
   20787    3.784    0.652
   20788    4.005   -0.186
   20789    4.265    0.577
   20790    4.315    0.626
   20791    4.311    0.885
   20792    3.916    1.013
   20793    4.270   -0.418
   20794    4.718   -0.347
   20795    4.613   -0.777
   20796    4.264   -0.404
   20797    4.210    0.122
   20798    4.574   -0.595
   20799    4.041   -0.759
   20800    4.272    0.414
   20801    3.970    0.679
   20802    4.016   -0.617
   20803    3.786    0.334
   20804    2.712    0.070
   20805    3.359    0.085
   20806    3.744    0.500
   20807    4.206   -0.499
   20808    4.658   -0.339
   20809    5.309   -0.786
   20810    4.046   -0.367
   20811    3.925   -0.110
   20812    4.160   -0.223
   20813    4.097    0.019
   20814    3.144    0.885
   20815    4.115    0.247
   20816    4.053    0.086
   20817    4.166    0.232
   20818    4.530    0.128
   20819    4.011   -0.007
   20820    4.824    0.524
   20821    4.325   -0.001
   20822    3.636   -0.038
   20823    5.377   -0.325
   20824    3.803    0.721
   20825    4.765    0.473
   20826    4.986   -0.551
   20827    5.595   -0.669
   20828    4.790   -1.050
   20829    4.263    0.033
   20830    4.108   -0.201
   20831    3.684   -0.273
   20832    3.206    0.200
   20833    3.117    0.254
   20834    4.096    0.257
   20835    4.389    0.624
   20836    4.273    0.278
   20837    3.681    0.843
   20838    3.708    0.545
   20839    2.971    2.012
   20840    3.857    0.580
   20841    3.430    1.297
   20842    3.461    1.606
   20843    3.676    1.856
   20844    3.937    1.225
   20845    2.864    1.451
   20846    3.947    0.544
   20847    3.882    0.857
   20848    3.493    1.333
   20849    4.291    1.013
   20850    3.581    1.561
   20851    4.052    0.446
   20852    4.182    1.183
   20853    4.126    1.111
   20854    4.082    0.554
   20855    4.246    0.533
   20856    3.212    1.330
   20857    3.322    0.356
   20858    4.123    0.894
   20859    4.246    0.238
   20860    4.055    0.336
   20861    3.925    1.457
   20862    4.208    0.486
   20863    4.083    1.244
   20864    4.068    0.687
   20865    4.066    0.284
   20866    4.187   -0.261
   20867    3.763    0.251
   20868    3.532    1.301
   20869    4.443    0.153
   20870    4.092   -0.120
   20871    4.674   -0.086
   20872    3.769    0.539
   20873    4.077    0.914
   20874    4.277    0.347
   20875    5.017    0.055
   20876    3.889    0.096
   20877    5.469   -0.982
   20878    3.811    1.344
   20879    4.389    0.402
   20880    4.568   -0.213
   20881    4.307   -0.508
   20882    4.136   -0.077
   20883    4.231   -0.059
   20884    5.257   -0.319
   20885    4.904   -0.473
   20886    3.789   -0.087
   20887    4.306   -0.205
   20888    4.455    0.170
   20889    4.410   -1.604
   20890    4.515   -1.812
   20891    4.208   -0.218
   20892    3.778    0.585
   20893    3.627    0.032
   20894    3.708    0.458
   20895    4.267    0.436
   20896    4.219    0.890
   20897    3.878    0.205
   20898    4.065    0.243
   20899    4.095   -0.381
   20900    4.279    0.455
   20901    3.674    0.575
   20902    4.094    0.304
   20903    4.289    0.860
   20904    4.960    0.251
   20905    3.668    0.658
   20906    3.353    0.265
   20907    3.984    0.623
   20908    4.073    1.235
   20909    4.680    0.091
   20910    4.090    0.816
   20911    4.067    1.720
   20912    3.796    0.986
   20913    4.274    0.988
   20914    3.535    1.092
   20915    3.542    1.258
   20916    4.186    1.437
   20917    4.186    1.353
   20918    3.230    0.979
   20919    3.174    0.346
   20920    3.940    0.648
   20921    4.241    0.665
   20922    4.460    0.893
   20923    4.633    0.320
   20924    5.419   -0.693
   20925    4.713   -0.020
   20926    4.483    0.179
   20927    4.023    0.332
   20928    4.190    0.108
   20929    4.336    0.098
   20930    3.447    0.304
   20931    3.452    0.044
   20932    4.313   -0.492
   20933    4.654   -1.084
   20934    4.578   -0.621
   20935    4.444   -0.379
   20936    4.921   -0.554
   20937    4.231   -0.154
   20938    4.846   -0.930
   20939    5.037   -0.701
   20940    4.786   -0.359
   20941    5.017   -0.581
   20942    4.185   -0.655
   20943    5.042   -1.567
   20944    4.496   -0.172
   20945    4.518   -0.724
   20946    4.567   -0.496
   20947    4.269    0.583
   20948    3.906    0.690
   20949    4.464    0.107
   20950    4.066    0.589
   20951    4.200    0.206
   20952    3.820   -0.635
   20953    3.912    0.184
   20954    4.549    0.300
   20955    4.083    0.777
   20956    4.207    0.637
   20957    4.341   -0.271
   20958    4.245   -0.522
   20959    4.615   -0.375
   20960    4.492    0.261
   20961    3.772    1.075
   20962    4.339    0.456
   20963    4.060    0.057
   20964    5.426   -0.466
   20965    4.785   -0.486
   20966    4.155   -0.112
   20967    3.709    0.804
   20968    4.429    0.851
   20969    4.439    0.238
   20970    4.085    0.179
   20971    4.690    0.275
   20972    4.100   -0.306
   20973    4.089    0.116
   20974    4.461   -0.053
   20975    4.208    0.120
   20976    4.356    0.743
   20977    3.539    1.293
   20978    3.735    0.228
   20979    3.793    0.293
   20980    3.768    1.133
   20981    4.150    0.056
   20982    4.292    0.366
   20983    5.313    0.077
   20984    4.060    0.031
   20985    4.446   -0.603
   20986    4.090   -0.311
   20987    4.096    0.309
   20988    4.254   -0.284
   20989    4.199    0.311
   20990    3.756    0.302
   20991    4.246   -0.397
   20992    4.564    0.315
   20993    4.695    0.004
   20994    4.234   -0.957
   20995    4.872   -0.070
   20996    4.041    0.557
   20997    4.592   -0.572
   20998    3.528    0.361
   20999    3.561    1.139
   21000    4.089    0.279
   21001    3.243    0.656
   21002    4.093    0.096
   21003    3.771    0.275
   21004    2.976    1.853
   21005    3.472    1.757
   21006    4.004    0.489
   21007    3.729    0.065
   21008    3.226    0.354
   21009    3.663    0.011
   21010    3.908   -0.065
   21011    4.494    0.600
   21012    3.224    0.646
   21013    4.282    0.138
   21014    3.690    1.178
   21015    3.556    0.875
   21016    3.774    0.495
   21017    4.044    0.287
   21018    3.702    0.518
   21019    3.967    0.342
   21020    3.810    0.130
   21021    3.703    0.235
   21022    3.994    0.951
   21023    3.888    0.477
   21024    4.140    0.439
   21025    4.174   -0.167
   21026    4.608    0.241
   21027    4.345    0.777
   21028    4.655    0.869
   21029    3.785    0.408
   21030    4.417    0.422
   21031    4.256    0.614
   21032    4.223    0.549
   21033    4.351    0.730
   21034    3.915    0.846
   21035    4.364    0.564
   21036    3.944    0.915
   21037    3.930    0.482
   21038    4.597   -0.054
   21039    4.089    0.480
   21040    4.510    0.563
   21041    4.020    0.510
   21042    3.508    0.952
   21043    3.975    0.141
   21044    3.285    1.270
   21045    3.842    0.896
   21046    3.805    0.512
   21047    4.003    0.527
   21048    3.581    0.721
   21049    4.311    0.226
   21050    4.313    0.303
   21051    3.829    0.689
   21052    5.085   -0.239
   21053    3.691    1.034
   21054    4.981    0.458
   21055    4.530    0.072
   21056    4.281    0.449
   21057    4.620    0.674
   21058    4.328    0.960
   21059    4.825    0.169
   21060    4.250    0.838
   21061    5.321   -0.274
   21062    4.406   -0.617
   21063    3.708    0.186
   21064    3.930    0.451
   21065    4.093    0.880
   21066    4.415    0.225
   21067    3.982    0.985
   21068    4.032    0.274
   21069    4.154    0.644
   21070    3.643    0.275
   21071    3.375    0.842
   21072    4.129    0.955
   21073    4.301    0.807
   21074    4.141    0.611
   21075    4.098    0.715
   21076    3.749    0.243
   21077    4.441   -0.241
   21078    4.208    0.888
   21079    3.808    1.097
   21080    3.046    0.798
   21081    3.417   -0.244
   21082    4.042   -0.354
   21083    4.235   -1.373
   21084    3.847   -0.937
   21085    3.577    0.523
   21086    4.475   -1.094
   21087    5.000   -1.103
   21088    5.536   -1.138
   21089    5.234   -1.733
   21090    5.267   -2.166
   21091    4.163   -0.930
   21092    4.767   -1.268
   21093    5.158   -0.921
   21094    4.886   -0.617
   21095    5.432   -0.839
   21096    5.484   -1.152
   21097    5.725   -1.739
   21098    5.533   -0.883
   21099    4.400   -0.448
   21100    4.823   -0.547
   21101    4.874   -0.960
   21102    4.573   -1.517
   21103    5.477   -1.050
   21104    3.985    0.600
   21105    4.356   -0.508
   21106    3.754    0.613
   21107    4.222    0.288
   21108    5.067   -0.110
   21109    3.846    0.880
   21110    4.258    0.681
   21111    3.418    0.804
   21112    4.341   -0.624
   21113    3.376    0.307
   21114    4.314   -0.330
   21115    4.526   -1.062
   21116    4.301    0.017
   21117    3.947   -0.539
   21118    4.528   -0.438
   21119    5.269   -0.961
   21120    4.998   -0.312
   21121    3.911    0.224
   21122    3.769    0.318
   21123    4.511    0.146
   21124    3.908    0.681
   21125    3.886   -0.073
   21126    4.008   -0.309
   21127    3.799    0.194
   21128    4.273    0.279
   21129    3.881    0.454
   21130    3.515    0.856
   21131    3.577    0.493
   21132    3.744   -0.434
   21133    3.328    0.161
   21134    3.279    0.703
   21135    2.638   -0.055
   21136    2.733    0.343
   21137    2.642    0.349
   21138    2.345    0.190
   21139    3.103    0.405
   21140    2.596    0.933
   21141    2.442    1.141
   21142    2.148    0.943
   21143    2.466    0.447
   21144    2.233    0.357
   21145    4.038    1.215
   21146    2.022    0.037
   21147    3.097    0.290
   21148    3.596    0.960
   21149    3.438    0.381
   21150    3.336    1.098
   21151    3.302    0.706
   21152    3.883    0.924
   21153    3.999    0.305
   21154    3.161    0.152
   21155    2.253    1.675
