#Frame,ADD-icDd
23686,20.4426
23687,20.3838
23688,19.9708
23689,20.0488
23690,19.6976
23691,19.6787
23692,20.0091
23693,20.1132
23694,20.061
23695,20.1288
23696,20.3355
23697,20.2599
23698,20.3145
23699,20.0591
23700,20.4386
23701,19.8477
23702,19.9122
23703,20.1588
23704,20.878
23705,20.3607
23706,21.1238
23707,20.086
23708,20.248
23709,20.7964
23710,21.0512
23711,20.6226
23712,20.7485
23713,20.9986
23714,20.8991
23715,21.0036
23716,20.629
23717,20.148
23718,20.3615
23719,20.0977
23720,20.1459
23721,20.7499
23722,20.933000000000003
23723,20.3846
23724,20.2999
23725,20.0967
23726,20.029
23727,20.3661
23728,19.7741
23729,20.5067
23730,20.5073
23731,20.0914
23732,20.2141
23733,20.1106
23734,20.7227
23735,21.1859
23736,20.9991
23737,20.406
23738,20.0388
23739,19.9061
23740,19.5771
23741,19.7286
23742,19.8861
23743,20.1312
23744,19.831
23745,20.0087
23746,19.4531
23747,19.7403
23748,19.9322
23749,20.3908
23750,20.5451
23751,19.5662
23752,19.7801
23753,20.0621
23754,20.1112
23755,20.0157
23756,19.8455
23757,20.2094
23758,20.4988
23759,21.084
23760,20.445999999999998
23761,19.6944
23762,20.0467
23763,20.1593
23764,20.3518
23765,19.873
23766,19.785
23767,19.5495
23768,19.8709
23769,19.3345
23770,19.8286
23771,20.0019
23772,20.3466
23773,20.4541
23774,20.4479
23775,19.5881
23776,19.8906
23777,20.5626
23778,20.6793
23779,20.8107
23780,21.0949
23781,20.2435
23782,19.7086
23783,20.1355
23784,20.5319
23785,20.3171
23786,19.975
23787,20.3279
23788,20.5493
23789,20.6051
23790,20.1081
23791,21.2856
23792,21.1463
23793,20.5391
23794,20.703000000000003
23795,20.3901
23796,20.4454
23797,20.3178
23798,20.1873
23799,20.0948
23800,20.3403
23801,20.015
23802,19.812
23803,20.4556
23804,20.4654
23805,20.113
23806,20.6873
23807,20.4697
23808,20.1993
23809,19.945
23810,20.2877
23811,20.4088
23812,20.3696
23813,20.5038
23814,20.0856
23815,19.7113
23816,20.7188
23817,21.0122
23818,20.6029
23819,21.2097
23820,19.6135
23821,20.4496
23822,20.337
23823,20.4558
23824,20.9234
23825,20.9122
23826,20.7275
23827,20.8331
23828,21.0654
23829,20.8172
23830,20.8925
23831,20.8006
23832,20.5831
23833,20.8865
23834,21.1925
23835,20.8549
23836,20.8927
23837,20.4869
23838,20.5462
23839,20.9912
23840,20.7767
23841,20.7308
23842,20.2879
23843,20.1064
23844,20.0567
23845,20.6087
23846,20.1536
23847,20.4553
23848,20.5989
23849,20.5253
23850,20.5147
23851,19.7729
23852,20.6181
23853,20.2996
23854,20.7763
23855,21.0649
23856,20.6919
23857,20.9134
23858,20.6893
23859,20.2913
23860,20.3277
23861,20.2255
23862,20.6729
23863,20.6657
23864,21.0189
23865,20.413
23866,20.4982
23867,20.0636
23868,20.2625
23869,20.0188
23870,19.8567
23871,19.5331
23872,20.3175
23873,19.2631
23874,19.7765
23875,19.9862
23876,19.8903
23877,19.9905
23878,20.02
23879,20.3782
23880,20.6774
23881,20.7799
23882,20.5164
23883,20.5239
23884,20.7924
23885,20.8139
23886,19.9404
23887,20.4135
23888,20.0096
23889,20.4739
23890,20.5906
23891,20.3074
23892,21.2218
23893,20.9589
23894,20.6098
23895,20.3941
23896,20.3747
23897,20.6619
23898,20.9326
23899,21.0691
23900,21.1118
23901,21.0258
23902,20.4667
23903,20.6942
23904,20.6088
23905,20.0367
23906,19.2426
23907,19.5782
23908,19.6562
23909,20.0972
23910,19.8872
23911,20.2197
23912,20.5806
23913,19.8519
23914,20.0772
23915,20.791
23916,20.3326
23917,20.0403
23918,20.3062
23919,20.3996
23920,20.3551
23921,20.1866
23922,19.952
23923,19.9284
23924,19.8707
23925,19.6311
23926,19.3476
23927,20.3545
23928,20.7517
23929,20.7146
23930,19.9493
23931,20.1251
23932,20.0884
23933,20.1615
23934,19.72
23935,20.5315
23936,20.1872
23937,19.9797
23938,20.2211
23939,20.5433
23940,20.1946
23941,20.2174
23942,20.3295
23943,19.4363
23944,19.5402
23945,19.3067
23946,19.1343
23947,19.8608
23948,19.7295
23949,19.9106
23950,19.6389
23951,19.1917
23952,20.6163
23953,20.0109
23954,20.5418
23955,21.0316
23956,20.6065
23957,20.1689
23958,20.6117
23959,21.0007
23960,20.9766
23961,20.3874
23962,19.9855
23963,20.0261
23964,19.906
23965,20.4326
23966,20.4774
23967,20.1441
23968,20.4374
23969,20.3727
23970,19.6419
23971,19.4807
23972,20.0207
23973,19.905
23974,19.680999999999997
23975,20.2613
23976,20.2886
23977,20.1483
23978,20.1024
23979,20.1356
23980,19.9504
23981,20.2853
23982,20.4559
23983,20.6738
23984,20.4371
23985,19.7915
23986,19.3775
23987,19.6197
23988,19.1735
23989,19.6753
23990,19.266
23991,19.5272
23992,19.6948
23993,19.4927
23994,19.6224
23995,19.0354
23996,18.8147
23997,18.9424
23998,18.6635
23999,18.4524
24000,18.6248
24001,18.2445
24002,18.4063
24003,18.3866
24004,18.5388
24005,18.9341
24006,18.7469
24007,18.964000000000002
24008,18.7796
24009,18.3534
24010,18.9731
24011,18.977999999999998
24012,19.0517
24013,19.0951
24014,18.7963
24015,18.9251
24016,19.2275
24017,19.5986
24018,19.2383
24019,19.1914
24020,19.4293
24021,18.7582
24022,18.7192
24023,18.9449
24024,18.8966
24025,18.7959
24026,18.2995
24027,18.1945
24028,19.0113
24029,19.0974
24030,19.7721
24031,18.988
24032,18.9581
24033,19.1477
24034,18.867
24035,18.4742
24036,18.7896
24037,19.52
24038,19.1221
24039,19.4428
24040,19.4137
24041,19.3808
24042,19.4436
24043,18.8658
24044,19.3346
24045,19.2056
24046,19.0529
24047,18.6844
24048,18.6463
24049,18.7743
24050,18.7282
24051,18.250999999999998
24052,19.5476
24053,18.9038
24054,19.0721
24055,19.2643
24056,20.0847
24057,19.9454
24058,19.6474
24059,19.014
24060,19.9502
24061,20.2772
24062,20.3114
24063,20.2619
24064,20.3047
24065,20.5495
24066,20.7866
24067,19.6856
24068,19.4949
24069,19.9195
24070,19.6351
24071,20.2846
24072,20.1765
24073,21.3302
24074,20.2165
24075,20.9464
24076,21.1046
24077,21.2282
24078,21.5812
24079,21.3458
24080,21.3139
24081,21.7527
24082,21.8061
24083,21.8279
24084,21.0408
24085,21.3551
24086,21.258000000000003
24087,20.8861
24088,22.0146
24089,21.4394
24090,21.2465
24091,21.5732
24092,21.1184
24093,21.3805
24094,21.1808
24095,20.6893
24096,21.2071
24097,20.6634
24098,19.5824
24099,19.8435
24100,19.4036
24101,19.6009
24102,19.429000000000002
24103,19.5251
24104,19.3485
24105,19.964000000000002
24106,19.9595
24107,20.1363
24108,19.7511
24109,19.9995
24110,20.0573
24111,19.5837
24112,20.2925
24113,19.541
24114,20.5082
24115,21.412
24116,20.764
24117,19.4183
24118,20.1352
24119,19.7944
24120,19.2344
24121,19.8718
24122,19.9695
24123,20.2979
24124,20.6852
24125,20.534000000000002
24126,21.0198
24127,21.2236
24128,21.1922
24129,21.6511
24130,21.2618
24131,21.8269
24132,20.4623
24133,20.3074
24134,20.3102
24135,19.4854
24136,20.2873
24137,19.9304
24138,20.6177
24139,20.1811
24140,19.8348
24141,20.594
24142,19.8008
24143,19.9314
24144,20.2512
24145,19.6032
24146,19.8765
24147,19.4966
24148,20.0602
24149,19.5103
24150,19.4564
24151,19.6644
24152,19.2855
24153,19.6333
24154,19.5588
24155,20.3086
24156,20.7567
24157,21.0225
24158,20.0426
24159,20.7318
24160,20.5515
24161,20.6037
24162,20.2127
24163,20.0913
24164,20.1053
24165,20.0117
24166,19.7405
24167,19.6908
24168,19.9331
24169,20.7029
24170,19.5654
24171,20.1123
24172,19.8921
24173,20.5962
24174,21.1777
24175,20.7446
24176,21.8524
24177,21.3993
24178,20.8604
24179,20.8257
24180,20.5116
24181,20.8666
24182,20.7325
24183,20.4757
24184,20.588
24185,20.7821
24186,20.2778
24187,20.2176
24188,19.7635
24189,19.5818
24190,19.1396
24191,18.9526
24192,19.1351
24193,19.644000000000002
24194,19.0473
24195,19.9988
24196,20.7663
24197,19.8516
24198,20.342
24199,19.7689
24200,19.5701
24201,19.3148
24202,18.2634
24203,19.3196
24204,19.570999999999998
24205,19.8423
24206,19.535
24207,19.8906
24208,19.8979
24209,19.3673
24210,19.3686
24211,19.4409
24212,19.7706
24213,19.1657
24214,18.8182
24215,18.4831
24216,18.7497
24217,19.0545
24218,18.8299
24219,19.1089
24220,18.8715
24221,19.1261
24222,18.9126
24223,19.0469
24224,18.6691
24225,18.9172
24226,18.9318
24227,19.0435
24228,19.8437
24229,19.6224
24230,19.6305
24231,19.1738
24232,19.6965
24233,19.8148
24234,20.0953
24235,21.0246
24236,20.7199
24237,20.4639
24238,19.8971
24239,19.8689
24240,19.7583
24241,19.5603
24242,20.6523
24243,20.0072
24244,20.0708
24245,20.588
24246,20.5843
24247,20.0078
24248,20.2135
24249,20.2045
24250,20.2722
24251,20.0357
24252,19.9502
24253,19.4359
24254,19.5621
24255,20.4832
24256,21.2244
24257,21.3198
24258,20.6153
24259,20.7748
24260,20.4909
24261,20.8668
24262,20.918000000000003
24263,20.531999999999996
24264,21.1418
24265,22.5225
24266,21.021
24267,20.7297
24268,21.621
24269,20.7628
24270,21.1168
24271,20.5724
24272,20.5765
24273,20.9579
24274,21.0204
24275,20.4055
24276,20.7603
24277,20.7118
24278,20.7809
24279,20.3471
24280,20.0606
24281,19.3532
24282,19.5589
24283,19.6
24284,19.5849
24285,20.1318
24286,19.8619
24287,20.3019
24288,20.0445
24289,20.7179
24290,20.2931
24291,20.1046
24292,20.6266
24293,20.0519
24294,19.6661
24295,19.9621
24296,19.9323
24297,20.0135
24298,20.3143
24299,20.7747
24300,20.6164
24301,20.8744
24302,21.997
24303,21.6326
24304,21.0754
24305,21.1742
24306,21.3823
24307,22.0592
24308,21.8299
24309,21.8228
24310,21.2059
24311,20.6246
24312,20.025
24313,21.0261
24314,21.2261
24315,21.4472
24316,21.1227
24317,21.1324
24318,21.2061
24319,21.5195
24320,21.7131
24321,21.2056
24322,21.0413
24323,20.8196
24324,21.2824
24325,21.5943
24326,21.0823
24327,21.6095
24328,21.4385
24329,22.2216
24330,22.2036
24331,20.715999999999998
24332,21.23
24333,21.278000000000002
24334,21.311
24335,21.7939
24336,21.9287
24337,21.9455
24338,20.5117
24339,20.3534
24340,20.7981
24341,20.4956
24342,21.4383
24343,21.3368
24344,20.5779
24345,21.331
24346,22.4478
24347,22.068
24348,22.0846
24349,21.886999999999997
24350,22.2689
24351,21.9262
24352,22.5053
24353,21.9184
24354,22.0295
24355,21.8631
24356,21.0693
24357,20.980999999999998
24358,20.3804
24359,21.2414
24360,20.6457
24361,20.7223
24362,20.9451
24363,20.9628
24364,20.8753
24365,21.8236
24366,20.6326
24367,21.1104
24368,21.7522
24369,21.3956
24370,21.5093
24371,21.4607
24372,21.9158
24373,23.1569
24374,22.6551
24375,22.4808
24376,22.8726
24377,22.7537
24378,22.6102
24379,22.57
24380,22.4365
24381,22.0486
24382,22.061999999999998
24383,21.1608
24384,22.2867
24385,21.2176
24386,21.2144
24387,21.3455
24388,21.3171
24389,22.2061
24390,21.9496
24391,21.0627
24392,21.0052
24393,20.9042
24394,20.5423
24395,21.9181
24396,22.0018
24397,21.6093
24398,21.8948
24399,21.8086
24400,22.445
24401,22.3609
24402,22.0418
24403,21.429000000000002
24404,21.3198
24405,21.6514
24406,22.3394
24407,21.6038
24408,21.24
24409,21.4383
24410,21.1626
24411,21.7885
24412,21.3371
24413,21.8238
24414,21.6024
24415,21.0807
24416,21.1901
24417,21.1012
24418,20.6692
24419,20.932
24420,21.6063
24421,21.7359
24422,21.9217
24423,21.7817
24424,22.2134
24425,22.1931
24426,22.2538
24427,22.4
24428,22.2349
24429,22.5607
24430,22.8254
24431,23.1007
24432,22.8446
24433,22.5804
24434,22.4341
24435,23.2893
24436,22.3174
24437,22.8179
24438,22.8053
24439,23.1234
24440,23.0385
24441,22.9618
24442,23.1343
24443,22.0493
24444,22.6488
24445,23.633000000000003
24446,22.3063
24447,22.4693
24448,22.4353
24449,23.3045
24450,22.7697
24451,22.9309
24452,22.410999999999998
24453,21.8424
24454,21.4457
24455,21.5588
24456,22.1673
24457,22.5489
24458,21.534000000000002
24459,22.1671
24460,22.1892
24461,21.5641
24462,21.5334
24463,20.9567
24464,21.3249
24465,21.358
24466,21.366999999999997
24467,21.3574
24468,21.8031
24469,21.4062
24470,21.6578
24471,21.6577
24472,21.5163
24473,20.9861
24474,21.5794
24475,21.5714
24476,21.9551
24477,21.8381
24478,22.0469
24479,21.5093
24480,21.6498
24481,22.3715
24482,21.3285
24483,21.6384
24484,21.4707
24485,21.4486
24486,21.6429
24487,21.7951
24488,21.6942
24489,21.109
24490,21.7273
24491,21.1052
24492,21.6917
24493,21.3565
24494,20.9081
24495,21.1723
24496,20.8609
24497,21.115
24498,21.526999999999997
24499,21.3042
24500,21.335
24501,21.2571
24502,21.6832
24503,21.6728
24504,21.1031
24505,20.3931
24506,20.7195
24507,21.4135
24508,20.9044
24509,21.3405
24510,22.0896
24511,21.6306
24512,21.1769
24513,20.9697
24514,20.6899
24515,20.6027
24516,21.6448
24517,21.7233
24518,21.9125
24519,21.9002
24520,21.5976
24521,21.136
24522,20.7738
24523,21.1482
24524,21.1737
24525,21.4602
24526,20.7783
24527,20.6225
24528,21.1168
24529,21.0782
24530,20.9824
24531,22.5628
24532,22.4034
24533,23.016
24534,22.9304
24535,21.9086
24536,21.9018
24537,21.3561
24538,21.1976
24539,20.4824
24540,20.5238
24541,20.8832
24542,20.881
24543,20.6204
24544,20.9913
24545,21.4576
24546,21.05
24547,20.3259
24548,20.7622
24549,20.6025
24550,21.4336
24551,20.1236
24552,21.1037
24553,20.553
24554,20.5128
24555,20.1731
24556,21.8048
24557,21.1574
24558,21.2219
24559,20.9248
24560,21.5958
24561,20.6349
24562,20.1366
24563,20.613000000000003
24564,20.0003
24565,20.3416
24566,20.7441
24567,20.2431
24568,20.9097
24569,21.0817
24570,20.7028
24571,21.4663
24572,20.6786
24573,20.9257
24574,20.4423
24575,20.4537
24576,20.3725
24577,20.4192
24578,19.8928
24579,19.952
24580,20.4163
24581,19.7487
24582,19.4305
24583,20.2881
24584,19.8738
24585,20.5448
24586,20.9925
24587,21.3467
24588,21.2765
24589,20.6918
24590,20.3349
24591,20.1804
24592,20.4197
24593,20.7349
24594,20.9296
24595,20.8211
24596,21.4162
24597,21.2259
24598,21.2811
24599,21.5032
24600,21.6413
24601,21.3637
24602,21.5524
24603,22.0292
24604,21.7378
24605,21.8242
24606,21.5992
24607,21.8226
24608,21.7853
24609,22.0433
24610,21.8377
24611,21.9363
24612,22.2361
24613,22.171999999999997
24614,22.3715
24615,22.4915
24616,21.7772
24617,22.4395
24618,22.2013
24619,21.6964
24620,20.8612
24621,20.8873
24622,20.8824
24623,21.1732
24624,21.3678
24625,20.9743
24626,21.2682
24627,20.7696
24628,20.8599
24629,21.3166
24630,21.3579
24631,20.8057
24632,21.0889
24633,21.7255
24634,21.2389
24635,21.5785
24636,21.5421
24637,21.6547
24638,22.0516
24639,22.2925
24640,22.6469
24641,22.1331
24642,21.4151
24643,21.9548
24644,21.5334
24645,21.1793
24646,21.5113
24647,21.4243
24648,21.1568
24649,20.8553
24650,20.1226
24651,20.2157
24652,20.1794
24653,20.6744
24654,20.061
24655,20.7358
24656,21.5945
24657,21.291999999999998
24658,21.2017
24659,21.4838
24660,20.8881
24661,21.0728
24662,20.4568
24663,20.1173
24664,20.021
24665,20.0437
24666,20.9409
24667,20.8206
24668,20.5992
24669,20.6843
24670,20.725
24671,20.9915
24672,20.11
24673,19.8998
24674,20.8987
24675,21.3469
24676,21.0428
24677,20.3154
24678,19.8555
24679,20.1004
24680,20.0429
24681,20.6711
24682,20.6276
24683,21.7678
24684,21.4078
24685,21.1239
24686,20.924
24687,21.3619
24688,20.7574
24689,21.0445
24690,21.3795
24691,21.1774
24692,20.8943
24693,21.4356
24694,21.3574
24695,20.9864
24696,21.0489
24697,21.0415
24698,20.1159
24699,20.5182
24700,20.3933
24701,20.3069
24702,21.4608
24703,20.9747
24704,21.4516
24705,20.8096
24706,21.1758
24707,20.6265
24708,20.7395
24709,21.1735
24710,21.3321
24711,21.2441
24712,21.5797
24713,21.1361
24714,21.6258
24715,22.1724
24716,21.823
24717,21.6834
24718,21.3121
24719,22.0916
24720,22.1802
24721,21.8292
24722,21.0289
24723,20.4911
24724,20.2362
24725,20.3568
24726,20.4136
24727,21.0048
24728,21.5475
24729,21.4394
24730,21.4377
24731,21.1816
24732,21.1492
24733,20.2741
24734,21.0305
24735,21.0501
24736,20.7536
24737,20.9858
24738,20.9523
24739,20.6518
24740,20.0133
24741,20.1877
24742,20.9403
24743,20.6458
24744,20.1115
24745,20.878
24746,21.369
24747,21.6171
24748,21.9173
24749,22.4593
24750,21.8447
24751,20.846
24752,20.0775
24753,20.3758
24754,20.9079
24755,20.8466
24756,21.0513
24757,21.4442
24758,21.1605
24759,21.3294
24760,20.9344
24761,20.9264
24762,20.7694
24763,21.088
24764,20.596999999999998
24765,21.3994
24766,21.3732
24767,21.6076
24768,21.3042
24769,21.0213
24770,20.6858
24771,21.6302
24772,21.4295
24773,21.2741
24774,20.8731
24775,21.2297
24776,20.888
24777,20.6998
24778,20.6129
24779,21.1434
24780,20.8667
24781,20.899
24782,21.2431
24783,21.0173
24784,20.573
24785,21.2593
24786,20.9804
24787,20.5798
24788,21.2004
24789,20.6232
24790,20.3224
24791,20.5451
24792,20.1564
24793,19.6235
24794,19.9061
24795,21.0233
24796,20.679000000000002
24797,20.6798
24798,21.1539
24799,20.4019
24800,20.6876
24801,20.6438
24802,21.0987
24803,21.4998
24804,21.0513
24805,20.8301
24806,20.7171
24807,21.3002
24808,21.3657
24809,21.6772
24810,20.6456
24811,20.8046
24812,20.3923
24813,20.3053
24814,21.1449
24815,20.2857
24816,20.8208
24817,20.4856
24818,21.4612
24819,20.7442
24820,21.0224
24821,21.732
24822,20.999000000000002
24823,21.2968
24824,21.7567
24825,20.6977
24826,20.5173
24827,20.853
24828,21.399
24829,21.736
24830,21.1757
24831,21.2628
24832,21.3182
24833,20.4565
24834,20.3881
24835,20.5237
24836,21.461
24837,21.583000000000002
24838,22.026
24839,21.9231
24840,21.2834
24841,20.7749
24842,20.4315
24843,20.445
24844,21.2234
24845,21.6325
24846,22.1458
24847,21.5116
24848,21.0753
24849,21.026
24850,21.8212
24851,21.5629
24852,21.1949
24853,20.6796
24854,21.3841
24855,20.9162
24856,21.2809
24857,20.4998
24858,20.1594
24859,20.0676
24860,19.0384
24861,20.1379
24862,19.2523
24863,19.3731
24864,19.7307
24865,20.0387
24866,20.5699
24867,20.2912
24868,19.9732
24869,19.2811
24870,19.805
24871,20.244
24872,20.4893
24873,19.7008
24874,19.5802
24875,19.9302
24876,19.9033
24877,19.672
24878,20.4134
24879,21.1552
24880,20.7126
24881,20.6416
24882,19.9606
24883,20.5895
24884,20.749000000000002
24885,19.8736
24886,19.4471
24887,19.9773
24888,20.9835
24889,20.7259
24890,20.6776
24891,20.8673
24892,21.0287
24893,20.925
24894,20.1019
24895,20.2339
24896,20.4779
24897,20.4484
24898,20.5523
24899,21.8329
24900,21.2225
24901,20.634
24902,19.8789
24903,21.2478
24904,20.6068
24905,20.8562
24906,20.9232
24907,21.4354
24908,22.0242
24909,21.0433
24910,21.4994
24911,21.2338
24912,21.5034
24913,20.715
24914,20.4565
24915,20.1873
24916,20.4906
24917,20.1304
24918,19.6261
24919,20.4105
24920,20.6807
24921,21.3618
24922,21.8018
24923,21.6295
24924,22.0628
24925,21.9235
24926,22.3348
24927,21.6464
24928,22.505
24929,22.0014
24930,22.37
24931,22.386999999999997
24932,21.7541
24933,21.8105
24934,21.682
24935,21.6063
24936,21.5309
24937,20.9184
24938,21.5873
24939,21.0511
24940,21.3966
24941,20.4908
24942,21.8295
24943,21.438000000000002
24944,21.6283
24945,22.3246
24946,21.7067
24947,21.8315
24948,21.3213
24949,22.0671
24950,21.7998
24951,22.7002
24952,22.8995
24953,22.9293
24954,22.0861
24955,21.8977
24956,21.9901
24957,21.8013
24958,21.8246
24959,20.9791
24960,21.9699
24961,21.5672
24962,21.5583
24963,21.6175
24964,21.4986
24965,21.685
24966,21.6689
24967,21.5714
24968,20.7961
24969,20.901999999999997
24970,21.2069
24971,20.3806
24972,21.335
24973,21.6513
24974,20.8269
24975,21.9355
24976,21.7156
24977,21.0234
24978,20.7203
24979,21.516
24980,21.8908
24981,21.8914
24982,21.5922
24983,21.0555
24984,20.8215
24985,21.1011
24986,20.8213
24987,20.7378
24988,20.5837
24989,20.8661
24990,21.0058
24991,20.4524
24992,21.1469
24993,20.9854
24994,21.2423
24995,21.3533
24996,21.0387
24997,20.2578
24998,19.9865
24999,21.0412
25000,20.2282
25001,20.8843
25002,20.5848
25003,21.6834
25004,21.7924
25005,21.6685
25006,21.1928
25007,21.2422
25008,21.3127
25009,21.0854
25010,20.566
25011,20.8988
25012,21.4895
25013,21.237
25014,21.309
25015,21.3042
25016,21.0423
25017,21.5996
25018,21.2998
25019,21.4608
25020,21.0453
25021,20.8633
25022,20.4139
25023,20.7175
25024,20.4054
25025,21.6545
25026,21.2683
25027,20.881999999999998
25028,21.3016
25029,21.6619
25030,21.4416
25031,22.3096
25032,21.3781
25033,21.0902
25034,22.061999999999998
25035,21.7817
25036,20.160999999999998
25037,21.4839
25038,21.1482
25039,21.4465
25040,21.6858
25041,21.4752
25042,21.4601
25043,20.4962
25044,20.8381
25045,20.7896
25046,21.0526
25047,21.4461
25048,21.2935
25049,21.2364
25050,20.7115
25051,20.7537
25052,20.6457
25053,20.3808
25054,20.828000000000003
25055,20.9696
25056,20.6419
25057,20.7538
25058,19.9893
25059,20.846
25060,20.6073
25061,20.3328
25062,21.2736
25063,20.2513
25064,20.3377
25065,20.3842
25066,20.8277
25067,21.2092
25068,21.6417
25069,21.1967
25070,20.6158
25071,21.3447
25072,21.7638
25073,21.1877
25074,20.7826
25075,21.0841
25076,21.1049
25077,21.0991
25078,21.5167
25079,21.6923
25080,21.7459
25081,21.4945
25082,20.6829
25083,21.7358
25084,21.1624
25085,20.3346
25086,20.5838
25087,20.2393
25088,20.1045
25089,20.2272
25090,19.9035
25091,19.8705
25092,19.799
25093,19.854
25094,20.0667
25095,20.178
25096,21.02
25097,20.8921
25098,20.2719
25099,19.805999999999997
25100,19.4275
25101,19.9985
25102,20.2512
25103,20.2799
25104,20.7478
25105,20.352999999999998
25106,20.8856
25107,20.4094
25108,20.5973
25109,20.698
25110,20.8725
25111,20.8476
25112,22.5774
25113,22.0118
25114,21.205
25115,20.7299
25116,21.375999999999998
25117,22.0168
25118,22.1596
25119,21.4032
25120,21.1142
25121,21.6075
25122,21.2012
25123,20.9933
25124,21.238000000000003
25125,20.423
25126,20.1394
25127,20.3727
25128,21.0668
25129,21.5902
25130,21.6193
25131,21.6178
25132,21.5087
25133,21.1752
25134,21.1807
25135,21.7164
25136,21.2547
25137,21.6678
25138,21.1664
25139,21.0742
25140,20.5361
25141,20.7463
25142,20.2749
25143,20.9881
25144,21.4538
25145,21.1246
25146,20.9672
25147,21.2454
25148,20.2866
25149,21.0746
25150,20.9575
25151,20.169
25152,20.4251
25153,20.945
25154,20.905
25155,21.2531
25156,20.9275
25157,20.8927
25158,20.8432
25159,20.6876
25160,21.3199
25161,22.0915
25162,21.9704
25163,22.1816
25164,21.4961
25165,21.4406
25166,21.9575
25167,21.4033
25168,22.0476
25169,22.1483
25170,22.2159
25171,21.8804
25172,21.6995
25173,21.7453
25174,22.5168
25175,21.8034
25176,21.8627
25177,21.8761
25178,21.9321
25179,22.0141
25180,22.33
25181,22.1658
25182,22.4304
25183,21.7724
25184,22.0959
25185,21.4978
25186,20.9025
25187,21.5587
25188,21.5918
25189,21.909000000000002
25190,21.5723
25191,21.358
25192,21.7783
25193,21.976999999999997
25194,21.2367
25195,21.0265
25196,21.2088
25197,21.7946
25198,21.7977
25199,22.1459
25200,22.427
25201,22.0225
25202,21.565
25203,21.2066
25204,21.6986
25205,21.1594
25206,21.4869
25207,22.0791
25208,22.4913
25209,22.0353
25210,21.8433
25211,21.014
25212,20.9072
25213,21.4803
25214,22.0135
25215,21.6174
25216,21.4855
25217,21.3265
25218,20.934
25219,21.2409
25220,20.9004
25221,21.2747
25222,21.3445
25223,21.6281
25224,22.129
25225,21.5951
25226,21.5368
25227,21.7645
25228,21.7117
25229,21.5388
25230,21.1344
25231,21.2524
25232,20.9559
25233,21.5231
25234,21.7084
25235,21.171999999999997
25236,21.1472
25237,21.1816
25238,21.0086
25239,21.0162
25240,20.7925
25241,20.6215
25242,20.5496
25243,21.5321
25244,20.8956
25245,21.0048
25246,21.4708
25247,21.1983
25248,21.0329
25249,21.1562
25250,20.9582
25251,20.8513
25252,21.0974
25253,21.1312
25254,21.5202
25255,20.8432
25256,21.4217
25257,22.0829
25258,21.7002
25259,21.4323
25260,21.2088
25261,22.0672
25262,21.8987
25263,21.4515
25264,21.6828
25265,22.0638
25266,21.3174
25267,21.8574
25268,21.6396
25269,21.0049
25270,21.0982
25271,21.3786
25272,21.17
25273,20.5799
25274,20.7675
25275,20.7232
25276,20.7551
25277,20.9341
25278,21.0192
25279,21.0447
25280,20.8216
25281,20.500999999999998
25282,19.7775
25283,20.2828
25284,20.6076
25285,20.726
25286,20.9892
25287,20.6847
25288,21.1521
25289,20.9484
25290,20.6967
25291,20.9896
25292,21.4833
25293,21.2934
25294,20.3715
25295,20.5023
25296,21.0995
25297,21.566999999999997
25298,20.9723
25299,21.9439
25300,21.4311
25301,21.1182
25302,20.6476
25303,20.5763
25304,20.5048
25305,20.5467
25306,20.6233
25307,20.3925
25308,21.1192
25309,21.6669
25310,21.6708
25311,21.6385
25312,22.2243
25313,22.7258
25314,21.5541
25315,22.0171
25316,22.2384
25317,22.0596
25318,22.0321
25319,22.2558
25320,21.8869
25321,21.3834
25322,20.7498
25323,20.4651
25324,20.2443
25325,20.5701
25326,20.2516
25327,20.3446
25328,19.9742
25329,20.9383
25330,20.4606
25331,21.0954
25332,21.1169
25333,21.0196
25334,21.2209
25335,21.176
25336,21.3861
25337,21.609
25338,21.7834
25339,22.416
25340,22.0749
25341,22.0778
25342,21.6988
25343,22.3811
25344,21.0745
25345,21.5963
25346,22.2301
25347,22.5062
25348,22.1216
25349,21.1726
25350,21.0224
25351,21.5266
25352,21.443
25353,20.999000000000002
25354,21.3759
25355,20.9666
25356,20.7104
25357,20.9127
25358,22.1818
25359,21.5286
25360,22.0636
25361,21.3761
25362,21.4455
25363,21.6645
25364,21.4161
25365,21.8722
25366,21.8664
25367,22.3123
25368,21.9828
25369,22.2392
25370,23.214000000000002
25371,22.5835
25372,22.2022
25373,22.0627
25374,21.2877
25375,21.9295
25376,22.23
25377,22.1682
25378,22.131999999999998
25379,22.1077
25380,21.6162
25381,22.0083
25382,22.1126
25383,21.427
25384,22.5084
25385,23.1671
25386,23.4902
25387,22.153000000000002
25388,22.683000000000003
25389,22.3185
25390,22.9583
25391,22.4482
25392,22.2583
25393,21.6776
25394,21.4715
25395,21.8048
25396,22.1223
25397,22.1171
25398,22.561999999999998
25399,22.3874
25400,22.386999999999997
25401,21.8704
25402,22.5956
25403,22.1388
25404,22.5146
25405,23.2445
25406,22.8403
25407,21.7769
25408,22.0611
25409,20.9364
25410,20.6272
25411,21.3183
25412,21.0225
25413,21.4515
25414,21.8884
25415,22.7258
25416,21.875
25417,21.8407
25418,21.8475
25419,21.0461
25420,21.5945
25421,21.425
25422,21.3665
25423,21.2771
25424,20.9399
25425,22.2586
25426,21.8746
25427,21.0769
